timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-06 12:20:03,10,1,60.1,11,8,1,1.48
2025-12-06 12:20:03,3,0,60.0,12,8,1,1.48
2025-12-06 12:20:03,7,2,60.0,11,8,1,1.48
2025-12-06 12:20:04,7,1,60.0,11,8,1,1.48
2025-12-06 12:20:04,5,9,60.1,11,8,1,1.48
2025-12-06 12:20:04,3,0,60.1,10,8,1,1.76
2025-12-06 12:20:05,4,4,60.1,11,8,1,1.76
2025-12-06 12:20:05,4,4,60.1,10,8,1,1.76
2025-12-06 12:20:05,1,5,60.1,13,8,1,1.76
2025-12-06 12:20:06,3,0,60.1,12,8,1,1.76
2025-12-06 12:20:06,10,3,59.3,10,8,1,1.76
2025-12-06 12:20:07,10,6,59.6,13,8,1,1.76
2025-12-06 12:20:07,0,0,59.8,11,8,1,1.76
2025-12-06 12:20:07,3,0,59.8,10,8,1,1.76
2025-12-06 12:20:08,2,9,59.8,12,8,1,1.76
2025-12-06 12:20:08,4,5,59.9,11,8,1,1.76
2025-12-06 12:20:08,2,9,59.9,13,8,1,1.76
2025-12-06 12:20:09,1,5,59.9,10,8,1,1.76
2025-12-06 12:20:09,7,2,59.9,10,8,1,1.76
2025-12-06 12:20:09,4,3,59.9,13,8,1,1.86
2025-12-06 12:20:10,9,0,59.7,11,8,1,1.86
2025-12-06 12:20:10,6,2,59.7,11,8,1,1.86
2025-12-06 12:20:10,7,6,59.8,10,8,1,1.86
2025-12-06 12:20:11,5,7,59.9,14,8,1,1.86
2025-12-06 12:20:11,27,5,59.9,12,8,1,1.86
2025-12-06 12:20:12,7,6,59.9,10,8,1,1.86
2025-12-06 12:20:12,31,3,60.0,11,8,1,1.86
2025-12-06 12:20:13,49,3,59.9,54,8,1,1.86
2025-12-06 12:20:13,11,8,60.2,10,8,1,1.86
2025-12-06 12:20:13,6,1,60.2,11,8,1,1.86
2025-12-06 12:20:14,4,3,60.2,10,8,1,1.86
2025-12-06 12:20:14,57,5,60.2,11,8,2,1.86
2025-12-06 12:20:14,0,0,60.4,10,8,2,2.11
2025-12-06 12:20:15,6,3,60.4,11,8,2,2.11
2025-12-06 12:20:15,5,9,60.4,13,8,1,2.11
2025-12-06 12:20:15,12,1,59.7,11,8,1,2.11
2025-12-06 12:20:16,9,2,59.7,11,8,1,2.11
2025-12-06 12:20:16,8,8,59.8,11,8,1,2.11
2025-12-06 12:20:16,10,3,59.9,12,8,1,2.11
2025-12-06 12:20:17,7,2,59.9,11,8,1,2.11
2025-12-06 12:20:17,9,0,59.9,10,8,1,2.11
2025-12-06 12:20:18,7,8,60.0,11,8,1,2.11
2025-12-06 12:20:18,6,1,60.0,11,8,1,2.11
2025-12-06 12:20:18,92,9,60.0,11,8,1,2.11
2025-12-06 12:20:19,9,0,60.1,11,8,1,2.11
2025-12-06 12:20:19,6,1,60.3,11,8,1,2.11
2025-12-06 12:20:19,3,0,60.3,11,8,1,2.51
2025-12-06 12:20:20,6,0,60.3,13,8,1,2.51
2025-12-06 12:20:20,2,9,60.3,10,8,1,2.51
2025-12-06 12:20:20,2,9,60.2,12,8,1,2.51
2025-12-06 12:20:21,8,6,60.2,12,8,1,2.51
2025-12-06 12:20:21,8,8,60.3,12,8,1,2.51
2025-12-06 12:20:22,9,0,60.3,12,8,1,2.51
2025-12-06 12:20:22,4,4,60.4,10,8,1,2.51
2025-12-06 12:20:22,6,0,60.4,11,8,1,2.51
2025-12-06 12:20:23,5,8,60.4,14,8,1,2.51
2025-12-06 12:20:23,13,2,60.3,14,8,1,2.51
2025-12-06 12:20:23,1,5,59.6,10,8,1,2.51
2025-12-06 12:20:24,7,5,59.7,15,8,1,2.51
2025-12-06 12:20:24,7,4,59.7,14,8,1,2.51
2025-12-06 12:20:24,3,0,59.8,10,8,1,3.03
2025-12-06 12:20:25,4,4,59.8,13,8,1,3.03
2025-12-06 12:20:25,1,5,59.8,10,8,1,3.03
2025-12-06 12:20:26,1,5,60.0,14,8,1,3.03
2025-12-06 12:20:26,3,0,60.0,13,8,1,3.03
2025-12-06 12:20:26,4,3,60.1,14,8,1,3.03
2025-12-06 12:20:27,72,6,60.1,10,8,1,3.03
2025-12-06 12:20:27,17,9,59.1,12,8,1,3.03
2025-12-06 12:20:27,2,9,59.1,14,8,1,3.03
2025-12-06 12:20:28,4,4,59.1,10,8,1,3.03
2025-12-06 12:20:28,4,4,59.0,14,8,1,3.03
2025-12-06 12:20:28,3,0,59.1,12,8,1,3.03
2025-12-06 12:20:29,4,5,59.1,13,8,1,3.03
2025-12-06 12:20:29,5,9,59.1,13,8,1,3.10
2025-12-06 12:20:30,7,2,59.1,12,8,1,3.10
2025-12-06 12:20:30,1,4,59.1,14,8,1,3.10
2025-12-06 12:20:30,6,0,59.1,12,8,1,3.10
2025-12-06 12:20:31,7,7,59.1,12,8,1,3.10
2025-12-06 12:20:31,9,2,59.1,16,8,1,3.10
2025-12-06 12:20:31,49,3,58.9,20,8,1,3.10
2025-12-06 12:20:32,20,9,59.0,10,8,1,3.10
2025-12-06 12:20:32,11,8,58.8,10,8,1,3.10
2025-12-06 12:20:33,5,9,59.1,13,8,1,3.10
2025-12-06 12:20:33,4,3,59.0,13,8,1,3.10
2025-12-06 12:20:33,1,4,58.8,10,8,1,3.10
2025-12-06 12:20:34,4,3,58.5,13,8,1,3.10
2025-12-06 12:20:34,3,0,58.4,11,8,0,3.10
2025-12-06 12:20:35,14,1,58.6,317,8,0,3.26
2025-12-06 12:20:35,21,4,58.6,116,8,0,3.26
2025-12-06 12:20:35,24,3,58.8,10,8,0,3.26
2025-12-06 12:20:36,23,5,59.1,10,8,0,3.26
2025-12-06 12:20:36,14,5,59.2,64,8,0,3.26
2025-12-06 12:20:37,10,1,59.2,10,8,0,3.26
2025-12-06 12:20:37,9,0,59.1,56,8,0,3.26
2025-12-06 12:20:38,7,5,59.2,142,8,0,3.26
2025-12-06 12:20:38,17,9,59.5,185,8,0,3.26
2025-12-06 12:20:39,10,4,59.5,10,8,0,3.26
2025-12-06 12:20:39,17,4,59.7,10,8,0,3.26
2025-12-06 12:20:39,66,2,59.8,10,8,0,4.12
2025-12-06 12:20:40,6,2,59.5,10,8,0,4.12
2025-12-06 12:20:40,8,8,59.6,11,8,0,4.12
2025-12-06 12:20:40,7,6,59.6,11,8,0,4.12
2025-12-06 12:20:41,11,6,59.9,11,8,0,4.12
2025-12-06 12:20:41,17,4,59.6,10,8,0,4.12
2025-12-06 12:20:42,4,5,59.6,10,8,0,4.12
2025-12-06 12:20:42,4,3,59.6,12,8,0,4.12
2025-12-06 12:20:42,7,5,59.6,146,8,0,4.12
2025-12-06 12:20:43,14,7,59.6,12,8,0,4.12
2025-12-06 12:20:43,26,5,59.6,10,8,0,4.12
2025-12-06 12:20:44,20,6,59.9,14,8,0,4.12
2025-12-06 12:20:44,21,7,60.0,11,8,0,4.12
2025-12-06 12:20:44,27,3,60.1,11,8,0,5.71
2025-12-06 12:20:45,28,4,60.2,13,8,0,5.71
2025-12-06 12:20:45,11,9,57.5,14,8,0,5.71
2025-12-06 12:20:45,3,0,57.4,12,8,0,5.71
2025-12-06 12:20:46,1,4,57.4,11,8,0,5.71
2025-12-06 12:20:46,1,5,57.2,10,8,0,5.71
2025-12-06 12:20:46,20,3,57.3,11,8,0,5.71
2025-12-06 12:20:47,19,2,57.4,11,8,0,5.71
2025-12-06 12:20:47,19,4,57.6,10,8,0,5.71
2025-12-06 12:20:48,14,3,57.6,12,8,0,5.71
2025-12-06 12:20:48,20,3,57.7,15,8,0,5.71
2025-12-06 12:20:49,23,5,57.8,1192,8,0,8.13
2025-12-06 12:20:50,16,2,58.6,27,8,0,8.13
2025-12-06 12:20:50,22,4,58.8,14,8,0,8.13
2025-12-06 12:20:51,23,6,58.9,362,8,0,8.13
2025-12-06 12:20:51,14,5,59.0,11,8,0,8.13
2025-12-06 12:20:52,14,7,59.2,11,8,0,8.13
2025-12-06 12:20:52,25,0,59.3,105,8,0,8.13
2025-12-06 12:20:53,84,4,59.4,11,8,0,8.13
2025-12-06 12:20:53,5,9,57.7,10,8,0,8.13
2025-12-06 12:20:53,5,6,57.8,13,8,0,8.13
2025-12-06 12:20:54,10,1,57.9,11,8,0,8.13
2025-12-06 12:20:54,12,9,58.0,14,8,0,8.13
2025-12-06 12:20:54,8,6,58.0,11,8,0,10.53
2025-12-06 12:20:55,13,0,58.1,10,8,0,10.53
2025-12-06 12:20:55,13,2,58.3,10,8,0,10.53
2025-12-06 12:20:55,12,3,58.5,14,8,0,10.53
2025-12-06 12:20:56,25,0,59.8,82,8,0,10.53
2025-12-06 12:20:56,27,3,60.2,12,8,0,10.53
2025-12-06 12:20:59,3,0,60.3,1101,8,0,10.53
2025-12-06 12:21:01,26,0,65.4,388,8,0,13.21
2025-12-06 12:21:01,27,9,68.3,10,8,0,13.21
2025-12-06 12:21:02,29,4,68.3,12,8,0,13.21
2025-12-06 12:21:02,17,1,63.5,11,8,0,13.21
2025-12-06 12:21:02,17,6,70.7,11,8,0,13.21
2025-12-06 12:21:03,14,9,69.1,13,8,0,13.21
2025-12-06 12:21:03,33,8,68.8,14,8,0,13.21
2025-12-06 12:21:04,27,3,68.8,13,8,0,13.21
2025-12-06 12:21:04,28,0,68.9,10,8,0,13.21
2025-12-06 12:21:04,25,7,69.4,11,8,0,16.63
2025-12-06 12:21:05,28,2,69.6,10,8,0,16.63
2025-12-06 12:21:05,6,0,64.6,13,8,0,16.63
2025-12-06 12:21:05,4,3,64.7,14,8,0,16.63
2025-12-06 12:21:06,2,9,64.8,14,8,0,16.63
2025-12-06 12:21:06,4,2,64.9,10,8,0,16.63
2025-12-06 12:21:06,7,1,64.8,10,8,0,16.63
2025-12-06 12:21:07,16,2,64.8,10,8,0,16.63
2025-12-06 12:21:07,4,4,64.8,13,8,0,16.63
2025-12-06 12:21:08,2,9,65.5,12,8,0,16.63
2025-12-06 12:21:08,4,4,65.5,13,8,0,16.63
2025-12-06 12:21:08,4,3,65.5,13,8,0,16.63
2025-12-06 12:21:09,15,2,65.6,10,8,0,16.63
2025-12-06 12:21:09,2,9,65.6,10,8,0,16.63
2025-12-06 12:21:09,18,6,65.7,12,8,0,20.35
2025-12-06 12:21:10,22,9,64.2,12,8,0,20.35
2025-12-06 12:21:10,4,2,57.2,12,8,0,20.35
2025-12-06 12:21:11,2,8,57.2,14,8,0,20.35
2025-12-06 12:21:11,4,3,57.3,14,8,0,20.35
2025-12-06 12:21:11,52,8,57.2,10,8,0,20.35
2025-12-06 12:21:12,2,9,57.2,14,8,0,20.35
2025-12-06 12:21:12,2,8,57.1,14,8,0,20.35
2025-12-06 12:21:12,1,5,57.1,13,8,0,20.35
2025-12-06 12:21:13,1,4,57.1,14,8,0,20.35
2025-12-06 12:21:13,15,9,56.7,10,8,0,20.35
2025-12-06 12:21:14,11,6,56.7,13,8,0,20.35
2025-12-06 12:21:14,1,4,56.7,14,8,0,20.35
2025-12-06 12:21:14,2,8,56.7,12,8,0,23.76
2025-12-06 12:21:15,0,0,56.8,13,8,0,23.76
2025-12-06 12:21:15,1,4,56.8,13,8,0,23.76
2025-12-06 12:21:15,4,3,56.8,14,8,0,23.76
2025-12-06 12:21:16,2,9,57.0,14,8,0,23.76
2025-12-06 12:21:16,2,9,57.0,10,8,0,23.76
2025-12-06 12:21:17,10,1,57.0,13,8,0,23.76
2025-12-06 12:21:17,4,2,56.7,14,8,0,23.76
2025-12-06 12:21:17,2,9,56.7,14,8,0,23.76
2025-12-06 12:21:18,3,0,56.7,12,8,0,23.76
2025-12-06 12:21:18,1,4,56.7,10,8,0,23.76
2025-12-06 12:21:18,2,8,56.7,14,8,0,23.76
2025-12-06 12:21:19,1,4,56.8,14,8,0,23.76
2025-12-06 12:21:19,1,5,56.8,14,8,0,23.76
2025-12-06 12:21:20,1,5,56.8,14,8,0,26.91
2025-12-06 12:21:20,1,4,56.8,13,8,0,26.91
2025-12-06 12:21:20,1,4,56.8,10,8,0,26.91
2025-12-06 12:21:21,6,8,56.8,14,8,0,26.91
2025-12-06 12:21:21,4,3,56.8,14,8,0,26.91
2025-12-06 12:21:21,4,3,56.8,10,8,0,26.91
2025-12-06 12:21:22,1,4,56.8,12,8,0,26.91
2025-12-06 12:21:22,88,7,56.7,10,8,0,26.91
2025-12-06 12:21:22,4,3,56.7,13,8,0,26.91
2025-12-06 12:21:23,2,9,56.7,12,8,0,26.91
2025-12-06 12:21:23,1,4,56.7,12,8,0,26.91
2025-12-06 12:21:24,0,0,56.7,14,8,0,26.91
2025-12-06 12:21:24,1,4,56.7,14,8,0,26.91
2025-12-06 12:21:24,2,9,56.7,13,8,0,29.48
2025-12-06 12:21:25,1,4,56.7,13,8,0,29.48
2025-12-06 12:21:25,1,5,56.7,14,8,0,29.48
2025-12-06 12:21:25,2,9,56.8,14,8,0,29.48
2025-12-06 12:21:26,1,4,56.8,14,8,0,29.48
2025-12-06 12:21:26,5,8,56.8,14,8,0,29.48
2025-12-06 12:21:27,4,4,56.8,14,8,0,29.48
2025-12-06 12:21:27,2,9,56.0,12,8,0,29.48
2025-12-06 12:21:27,2,9,55.9,12,8,0,29.48
2025-12-06 12:21:28,4,3,56.0,12,8,0,29.48
2025-12-06 12:21:28,2,8,56.0,10,8,0,29.48
2025-12-06 12:21:28,2,9,56.0,13,8,0,29.48
2025-12-06 12:21:29,2,9,56.0,12,8,0,29.48
2025-12-06 12:21:29,2,9,56.0,14,8,0,29.48
2025-12-06 12:21:30,1,5,56.0,14,8,0,31.52
2025-12-06 12:21:30,2,9,56.1,14,8,0,31.52
2025-12-06 12:21:30,1,5,56.1,14,8,0,31.52
2025-12-06 12:21:31,2,9,56.1,13,8,0,31.52
2025-12-06 12:21:31,4,3,56.1,11,8,0,31.52
2025-12-06 12:21:31,2,9,56.1,14,8,0,31.52
2025-12-06 12:21:32,2,9,56.1,14,8,0,31.52
2025-12-06 12:21:32,0,0,56.1,13,8,0,31.52
2025-12-06 12:21:33,4,2,56.1,11,8,0,31.52
2025-12-06 12:21:33,2,9,56.1,10,8,0,31.52
2025-12-06 12:21:33,3,0,56.2,12,8,0,31.52
2025-12-06 12:21:34,1,4,56.1,10,8,0,31.52
2025-12-06 12:21:34,5,6,56.0,13,8,0,31.52
2025-12-06 12:21:34,20,0,56.0,11,8,0,33.48
2025-12-06 12:21:35,4,3,56.1,12,8,0,33.48
2025-12-06 12:21:35,78,2,55.8,10,8,0,33.48
2025-12-06 12:21:36,2,9,55.8,13,8,0,33.48
2025-12-06 12:21:36,2,9,55.8,10,8,0,33.48
2025-12-06 12:21:36,5,6,55.8,12,8,0,33.48
2025-12-06 12:21:37,7,0,55.8,12,8,0,33.48
2025-12-06 12:21:37,12,5,55.9,12,8,0,33.48
2025-12-06 12:21:37,4,4,55.8,14,8,0,33.48
2025-12-06 12:21:38,7,2,55.8,15,8,0,33.48
2025-12-06 12:21:38,4,4,55.7,12,8,0,33.48
2025-12-06 12:21:38,3,1,55.7,14,8,0,33.48
2025-12-06 12:21:39,5,9,55.7,12,8,0,33.48
2025-12-06 12:21:39,2,7,55.7,10,8,0,35.76
2025-12-06 12:21:40,7,1,55.6,12,8,0,35.76
2025-12-06 12:21:40,23,9,55.6,12,8,0,35.76
2025-12-06 12:21:40,3,0,55.7,10,8,0,35.76
2025-12-06 12:21:41,7,2,55.6,12,8,0,35.76
2025-12-06 12:21:41,20,3,55.6,13,8,0,35.76
2025-12-06 12:21:41,4,3,55.5,15,8,0,35.76
2025-12-06 12:21:42,16,7,55.7,11,8,0,35.76
2025-12-06 12:21:42,11,4,55.7,12,8,0,35.76
2025-12-06 12:21:43,8,7,55.7,12,8,0,35.76
2025-12-06 12:21:43,29,9,55.9,11,8,0,35.76
2025-12-06 12:21:43,7,1,55.9,11,8,0,35.76
2025-12-06 12:21:44,2,9,56.0,14,8,0,35.76
2025-12-06 12:21:44,33,3,56.0,15,8,0,35.76
2025-12-06 12:21:44,6,0,56.0,12,8,0,37.22
2025-12-06 12:21:45,7,6,56.1,13,8,0,37.22
2025-12-06 12:21:45,7,4,56.1,13,8,0,37.22
2025-12-06 12:21:46,8,6,56.1,11,8,0,37.22
2025-12-06 12:21:46,1,4,56.2,14,8,0,37.22
2025-12-06 12:21:46,6,2,56.2,13,8,0,37.22
2025-12-06 12:21:47,8,7,56.2,12,8,0,37.22
2025-12-06 12:21:47,7,4,56.2,12,8,0,37.22
2025-12-06 12:21:47,2,9,56.2,14,8,0,37.22
2025-12-06 12:21:48,2,8,56.2,14,8,0,37.22
2025-12-06 12:21:48,1,4,56.2,14,8,0,37.22
2025-12-06 12:21:49,2,9,56.2,10,8,0,37.22
2025-12-06 12:21:49,2,9,56.5,14,8,0,37.22
2025-12-06 12:21:49,2,9,56.4,14,8,0,37.85
2025-12-06 12:21:50,40,0,56.4,12,8,0,37.85
2025-12-06 12:21:50,2,9,56.4,14,8,0,37.85
2025-12-06 12:21:50,2,9,56.4,13,8,0,37.85
2025-12-06 12:21:51,5,8,56.5,12,8,0,37.85
2025-12-06 12:21:51,6,0,56.5,10,8,0,37.85
2025-12-06 12:21:52,4,3,56.6,13,8,0,37.85
2025-12-06 12:21:52,2,9,56.6,14,8,0,37.85
2025-12-06 12:21:52,4,3,56.6,14,8,0,37.85
2025-12-06 12:21:53,1,4,56.6,13,8,0,37.85
2025-12-06 12:21:53,1,4,56.6,14,8,0,37.85
2025-12-06 12:21:53,2,9,56.6,14,8,0,37.85
2025-12-06 12:21:54,1,5,56.6,14,8,0,37.85
2025-12-06 12:21:54,0,0,56.6,12,8,0,37.85
2025-12-06 12:21:55,2,9,56.7,14,8,0,38.34
2025-12-06 12:21:55,4,3,56.6,14,8,0,38.34
2025-12-06 12:21:55,1,4,56.7,14,8,0,38.34
2025-12-06 12:21:56,0,0,56.6,14,8,0,38.34
2025-12-06 12:21:56,2,9,56.5,13,8,0,38.34
2025-12-06 12:21:56,6,8,56.5,10,8,0,38.34
2025-12-06 12:21:57,4,3,56.4,14,8,0,38.34
2025-12-06 12:21:57,2,9,56.4,12,8,0,38.34
2025-12-06 12:21:58,2,8,56.4,14,8,0,38.34
2025-12-06 12:21:58,2,9,56.5,13,8,0,38.34
2025-12-06 12:21:58,10,1,56.5,14,8,0,38.34
2025-12-06 12:21:59,23,6,56.5,13,8,0,38.34
2025-12-06 12:21:59,7,2,56.5,13,8,0,38.34
2025-12-06 12:21:59,53,3,56.4,11,8,0,38.71
2025-12-06 12:22:00,20,6,56.4,12,8,0,38.71
2025-12-06 12:22:00,3,0,56.4,12,8,0,38.71
2025-12-06 12:22:00,5,8,56.4,13,8,0,38.71
2025-12-06 12:22:01,1,4,56.4,10,8,0,38.71
2025-12-06 12:22:01,2,9,56.5,13,8,0,38.71
2025-12-06 12:22:02,1,5,56.6,11,8,0,38.71
2025-12-06 12:22:02,12,7,56.4,11,8,0,38.71
2025-12-06 12:22:02,15,4,56.4,13,8,0,38.71
2025-12-06 12:22:03,4,4,56.4,14,8,0,38.71
2025-12-06 12:22:03,19,2,56.2,10,8,0,38.71
2025-12-06 12:22:03,4,6,56.2,11,8,0,38.71
2025-12-06 12:22:04,12,9,56.3,11,8,0,38.71
2025-12-06 12:22:04,14,9,56.2,10,8,0,38.71
2025-12-06 12:22:05,7,6,56.5,13,8,0,39.38
2025-12-06 12:22:05,5,8,56.5,17,8,0,39.38
2025-12-06 12:22:05,7,2,56.6,13,8,0,39.38
2025-12-06 12:22:06,4,3,56.6,14,8,0,39.38
2025-12-06 12:22:06,4,3,56.6,10,8,0,39.38
2025-12-06 12:22:06,29,9,56.6,11,8,0,39.38
2025-12-06 12:22:07,7,6,56.2,16,8,0,39.38
2025-12-06 12:22:07,2,9,56.2,14,8,0,39.38
2025-12-06 12:22:08,6,2,56.3,13,8,0,39.38
2025-12-06 12:22:08,6,0,56.3,13,8,0,39.38
2025-12-06 12:22:08,7,2,56.4,13,8,0,39.38
2025-12-06 12:22:09,9,1,56.4,11,8,0,39.38
2025-12-06 12:22:09,13,4,56.5,10,8,0,39.38
2025-12-06 12:22:09,4,5,56.5,14,8,0,40.31
2025-12-06 12:22:10,5,8,56.5,11,8,0,40.31
2025-12-06 12:22:10,6,1,56.5,12,8,0,40.31
2025-12-06 12:22:11,0,0,56.5,14,8,0,40.31
2025-12-06 12:22:11,40,5,56.4,10,8,0,40.31
2025-12-06 12:22:11,1,5,56.4,12,8,0,40.31
2025-12-06 12:22:12,0,0,56.4,14,8,0,40.31
2025-12-06 12:22:12,4,4,56.4,10,8,0,40.31
2025-12-06 12:22:12,5,9,56.4,13,8,0,40.31
2025-12-06 12:22:13,10,4,56.4,11,8,0,40.31
2025-12-06 12:22:13,16,4,56.2,14,8,0,40.31
2025-12-06 12:22:14,1,4,56.2,11,8,0,40.31
2025-12-06 12:22:14,5,6,56.2,14,8,0,40.31
2025-12-06 12:22:14,4,7,56.2,13,8,0,40.85
2025-12-06 12:22:15,16,2,56.3,12,8,0,40.85
2025-12-06 12:22:15,12,9,56.3,13,8,0,40.85
2025-12-06 12:22:15,10,0,56.3,13,8,0,40.85
2025-12-06 12:22:16,8,3,56.3,11,8,0,40.85
2025-12-06 12:22:16,15,1,56.3,12,8,0,40.85
2025-12-06 12:22:17,1,5,56.3,14,8,0,40.85
2025-12-06 12:22:17,1,4,56.3,14,8,0,40.85
2025-12-06 12:22:17,2,9,56.5,13,8,0,40.85
2025-12-06 12:22:18,3,0,56.5,11,8,0,40.85
2025-12-06 12:22:18,4,3,56.5,14,8,0,40.85
2025-12-06 12:22:19,2,9,56.5,10,8,0,40.85
2025-12-06 12:22:19,2,9,56.5,14,8,0,40.85
2025-12-06 12:22:19,2,9,56.5,10,8,0,40.85
2025-12-06 12:22:20,2,9,56.4,14,8,0,41.02
2025-12-06 12:22:20,1,4,56.4,15,8,0,41.02
2025-12-06 12:22:20,2,9,56.4,10,8,0,41.02
2025-12-06 12:22:21,0,0,56.4,13,8,0,41.02
2025-12-06 12:22:21,5,7,56.5,10,8,0,41.02
2025-12-06 12:22:21,1,4,56.5,14,8,0,41.02
2025-12-06 12:22:22,2,9,56.5,14,8,0,41.02
2025-12-06 12:22:22,1,4,56.5,14,8,0,41.02
2025-12-06 12:22:23,2,9,56.5,14,8,0,41.02
2025-12-06 12:22:23,42,3,56.5,12,8,0,41.02
2025-12-06 12:22:23,1,5,56.5,12,8,0,41.02
