timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-11-24 17:39:13,2,9,57.4,10,3,0,17.93
2025-11-24 17:39:13,1,4,57.3,14,3,0,17.93
2025-11-24 17:39:14,3,0,57.4,14,3,0,17.93
2025-11-24 17:39:14,1,5,57.4,14,3,0,17.93
2025-11-24 17:39:15,32,9,57.4,13,3,0,17.93
2025-11-24 17:39:15,2,9,57.4,11,3,0,17.93
2025-11-24 17:39:15,0,0,57.4,12,3,0,17.93
2025-11-24 17:39:16,5,6,57.4,14,3,0,17.93
2025-11-24 17:39:16,1,4,57.4,14,3,0,17.93
2025-11-24 17:39:16,2,9,57.5,13,3,0,17.93
2025-11-24 17:39:17,7,2,57.5,10,3,0,17.93
2025-11-24 17:39:17,22,1,57.5,12,3,0,17.93
2025-11-24 17:39:18,20,0,57.4,12,3,0,17.93
2025-11-24 17:39:18,12,5,57.4,10,3,0,17.93
2025-11-24 17:39:18,11,4,57.4,11,3,0,21.78
2025-11-24 17:39:19,8,3,57.4,11,3,0,21.78
2025-11-24 17:39:19,18,1,57.4,10,3,0,21.78
2025-11-24 17:39:19,14,1,57.4,12,3,0,21.78
2025-11-24 17:39:20,52,4,57.3,11,3,0,21.78
2025-11-24 17:39:20,17,3,57.4,11,3,0,21.78
2025-11-24 17:39:21,2,9,57.4,14,3,0,21.78
2025-11-24 17:39:21,15,3,57.3,14,3,0,21.78
2025-11-24 17:39:21,2,9,57.3,14,3,0,21.78
2025-11-24 17:39:22,2,9,57.3,14,3,0,21.78
2025-11-24 17:39:22,1,5,57.3,14,3,0,21.78
2025-11-24 17:39:22,15,3,57.3,13,3,0,21.78
2025-11-24 17:39:23,4,2,57.3,15,3,0,21.78
2025-11-24 17:39:23,12,0,57.3,10,3,0,25.24
2025-11-24 17:39:24,18,2,57.4,11,3,0,25.24
2025-11-24 17:39:24,2,9,57.4,11,3,0,25.24
2025-11-24 17:39:24,18,7,57.5,11,3,0,25.24
2025-11-24 17:39:25,4,3,57.5,10,3,0,25.24
2025-11-24 17:39:25,1,4,57.5,14,3,0,25.24
2025-11-24 17:39:25,1,4,57.5,13,3,0,25.24
2025-11-24 17:39:26,25,3,57.0,16,3,0,25.24
2025-11-24 17:39:26,27,5,55.8,14,3,0,25.24
2025-11-24 17:39:27,4,2,55.8,14,3,0,25.24
2025-11-24 17:39:27,3,0,55.9,11,3,0,25.24
2025-11-24 17:39:27,5,7,55.9,14,3,0,25.24
2025-11-24 17:39:28,5,7,55.9,14,3,0,25.24
2025-11-24 17:39:28,10,3,55.9,12,3,0,25.24
2025-11-24 17:39:28,2,8,55.9,14,3,0,28.43
2025-11-24 17:39:29,2,9,55.9,14,3,0,28.43
2025-11-24 17:39:29,2,8,55.9,14,3,0,28.43
2025-11-24 17:39:30,2,9,55.9,14,3,0,28.43
2025-11-24 17:39:30,2,9,55.9,14,3,0,28.43
2025-11-24 17:39:30,1,5,55.9,14,3,0,28.43
2025-11-24 17:39:31,2,9,55.9,14,3,0,28.43
2025-11-24 17:39:31,1,5,55.9,14,3,0,28.43
2025-11-24 17:39:31,1,4,56.1,11,3,0,28.43
2025-11-24 17:39:32,4,3,55.4,14,3,0,28.43
2025-11-24 17:39:32,1,4,55.4,14,3,0,28.43
2025-11-24 17:39:33,2,9,55.4,14,3,0,28.43
2025-11-24 17:39:33,5,8,55.5,10,3,0,28.43
2025-11-24 17:39:33,10,3,55.5,10,3,0,31.36
2025-11-24 17:39:34,1,4,55.4,14,3,0,31.36
2025-11-24 17:39:34,1,5,55.5,14,3,0,31.36
2025-11-24 17:39:34,4,2,55.5,14,3,0,31.36
2025-11-24 17:39:35,15,5,55.5,13,3,0,31.36
2025-11-24 17:39:35,9,9,55.5,14,3,0,31.36
2025-11-24 17:39:35,25,0,55.2,13,3,0,31.36
2025-11-24 17:39:36,2,9,55.2,10,3,0,31.36
2025-11-24 17:39:36,28,2,55.2,10,3,0,31.36
2025-11-24 17:39:37,77,8,55.2,10,3,0,31.36
2025-11-24 17:39:37,4,2,55.2,14,3,0,31.36
2025-11-24 17:39:37,1,5,55.2,14,3,0,31.36
2025-11-24 17:39:38,5,7,55.2,14,3,0,31.36
2025-11-24 17:39:38,18,8,55.2,13,3,0,31.36
2025-11-24 17:39:38,4,3,55.2,10,3,0,34.05
2025-11-24 17:39:39,17,6,55.2,11,3,0,34.05
2025-11-24 17:39:39,16,4,55.2,11,3,0,34.05
2025-11-24 17:39:40,13,7,55.2,12,3,0,34.05
2025-11-24 17:39:40,5,7,55.2,12,3,0,34.05
2025-11-24 17:39:40,15,5,55.1,11,3,0,34.05
2025-11-24 17:39:41,12,5,55.2,12,3,0,34.05
2025-11-24 17:39:41,14,9,54.4,14,3,0,34.05
2025-11-24 17:39:41,7,0,54.5,11,3,0,34.05
2025-11-24 17:39:42,22,9,54.4,10,3,0,34.05
2025-11-24 17:39:42,16,4,54.4,12,3,0,34.05
2025-11-24 17:39:42,9,7,54.4,12,3,0,34.05
2025-11-24 17:39:43,21,3,54.4,11,3,0,34.05
2025-11-24 17:39:43,2,9,54.4,14,3,0,36.45
2025-11-24 17:39:44,14,7,54.4,12,3,0,36.45
2025-11-24 17:39:44,10,6,54.4,12,3,0,36.45
2025-11-24 17:39:44,18,2,54.4,11,3,0,36.45
2025-11-24 17:39:45,28,8,54.4,12,3,0,36.45
2025-11-24 17:39:45,12,3,54.4,12,3,0,36.45
2025-11-24 17:39:45,4,3,54.4,14,3,0,36.45
2025-11-24 17:39:46,2,9,54.4,16,3,0,36.45
2025-11-24 17:39:46,17,8,54.4,12,3,0,36.45
2025-11-24 17:39:47,76,7,54.4,18,3,0,36.45
2025-11-24 17:39:47,18,7,54.4,10,3,0,36.45
2025-11-24 17:39:47,5,8,54.4,10,3,0,36.45
2025-11-24 17:39:48,21,4,54.4,16,3,0,36.45
2025-11-24 17:39:48,6,9,54.5,11,3,0,36.45
2025-11-24 17:39:48,5,8,54.5,13,3,0,38.74
2025-11-24 17:39:49,4,6,54.5,13,3,0,38.74
2025-11-24 17:39:49,9,0,54.5,13,3,0,38.74
2025-11-24 17:39:50,4,6,54.5,12,3,0,38.74
2025-11-24 17:39:50,8,7,54.5,12,3,0,38.74
2025-11-24 17:39:50,8,3,54.4,12,3,0,38.74
2025-11-24 17:39:51,4,3,54.4,14,3,0,38.74
2025-11-24 17:39:51,5,9,54.4,13,3,0,38.74
2025-11-24 17:39:51,7,6,54.5,12,3,0,38.74
2025-11-24 17:39:52,7,5,54.4,11,3,0,38.74
2025-11-24 17:39:52,9,2,54.5,12,3,0,38.74
2025-11-24 17:39:52,3,0,54.5,11,3,0,38.74
2025-11-24 17:39:53,4,3,54.4,14,3,0,38.74
2025-11-24 17:39:53,16,2,54.4,11,3,0,40.84
2025-11-24 17:39:54,2,9,54.4,14,3,0,40.84
2025-11-24 17:39:54,4,3,54.3,12,3,0,40.84
2025-11-24 17:39:54,13,4,54.3,12,3,0,40.84
2025-11-24 17:39:55,4,5,54.4,13,3,0,40.84
2025-11-24 17:39:55,6,0,54.4,13,3,0,40.84
2025-11-24 17:39:55,1,5,54.4,14,3,0,40.84
2025-11-24 17:39:56,4,3,54.4,14,3,0,40.84
2025-11-24 17:39:56,7,4,54.4,12,3,0,40.84
2025-11-24 17:39:57,5,6,54.4,14,3,0,40.84
2025-11-24 17:39:57,10,1,54.5,10,3,0,40.84
2025-11-24 17:39:57,2,9,54.4,14,3,0,40.84
2025-11-24 17:39:58,2,9,54.5,11,3,0,40.84
2025-11-24 17:39:58,8,5,54.5,11,3,0,40.84
