timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-10-31 01:01:04,18,9,67,3,4789,9,0,0.65
2025-10-31 01:01:05,13,9,66,5,336,9,0,0.65
2025-10-31 01:01:06,2,9,66,6,309,9,0,0.65
2025-10-31 01:01:07,5,7,66,7,306,9,0,0.65
2025-10-31 01:01:08,42,9,66,5,316,9,0,0.84
2025-10-31 01:01:09,23,7,66,7,345,9,0,0.84
2025-10-31 01:01:10,5,6,66,5,320,9,0,0.84
2025-10-31 01:01:12,11,8,66,5,314,9,0,0.84
2025-10-31 01:01:13,2,9,66,6,424,9,0,1.09
2025-10-31 01:01:14,2,8,66,4,312,9,0,1.09
2025-10-31 01:01:15,8,6,66,4,300,9,0,1.09
2025-10-31 01:01:16,11,4,66,4,308,9,0,1.09
2025-10-31 01:01:17,5,7,66,4,324,9,0,1.09
2025-10-31 01:01:18,2,9,66,5,293,9,0,1.00
2025-10-31 01:01:20,2,9,66,6,312,9,0,1.00
2025-10-31 01:01:21,5,9,66,7,310,9,0,1.00
2025-10-31 01:01:22,47,2,66,5,387,9,0,1.00
2025-10-31 01:01:23,14,7,66,5,351,9,0,1.00
2025-10-31 01:01:24,17,1,66,4,313,9,0,1.00
2025-10-31 01:01:25,8,3,66,4,299,9,0,1.00
2025-10-31 01:01:26,2,9,66,4,295,9,0,1.00
2025-10-31 01:01:27,6,1,66,4,296,9,0,1.00
2025-10-31 01:01:29,2,9,66,5,292,9,0,0.92
2025-10-31 01:01:30,5,7,66,4,301,9,0,0.92
2025-10-31 01:01:31,2,9,66,6,294,9,0,0.92
2025-10-31 01:01:32,8,6,66,6,323,9,0,0.92
2025-10-31 01:01:33,11,1,66,7,311,9,0,0.85
2025-10-31 01:01:34,2,9,66,8,302,9,0,0.85
2025-10-31 01:01:35,8,6,66,9,299,9,0,0.85
2025-10-31 01:01:36,11,4,66,8,399,9,18,0.85
2025-10-31 01:01:38,5,9,66,4,294,10,0,0.86
2025-10-31 01:01:39,2,8,66,3,298,10,0,0.86
2025-10-31 01:01:40,0,0,66,6,320,10,0,0.86
2025-10-31 01:01:41,2,9,66,4,299,10,0,0.86
2025-10-31 01:01:42,5,7,66,4,316,10,0,0.86
2025-10-31 01:01:43,8,3,66,4,312,10,0,0.79
2025-10-31 01:01:44,13,9,66,5,307,10,0,0.79
2025-10-31 01:01:45,5,7,66,6,297,10,0,0.79
2025-10-31 01:01:47,27,8,66,5,298,10,0,0.79
2025-10-31 01:01:48,2,9,66,6,300,10,0,0.81
2025-10-31 01:01:49,9,1,66,6,298,10,0,0.81
2025-10-31 01:01:51,29,5,66,6,750,11,50,0.81
2025-10-31 01:01:52,37,0,66,7,544,13,0,0.81
2025-10-31 01:01:53,5,4,66,7,301,13,0,0.74
2025-10-31 01:01:54,8,6,66,9,299,12,0,0.74
2025-10-31 01:01:56,5,9,66,8,459,11,0,0.74
