timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-07 13:13:12,10.3,32.3,14,6,0,61.73
2025-12-07 13:13:12,3.0,32.3,15,6,0,61.73
2025-12-07 13:13:13,57.7,32.3,11,6,0,61.73
2025-12-07 13:13:13,13.2,32.4,11,6,0,61.73
2025-12-07 13:13:13,16.4,32.2,12,6,0,61.73
2025-12-07 13:13:14,7.5,32.2,11,6,0,61.73
2025-12-07 13:13:14,8.8,32.3,10,6,0,61.73
2025-12-07 13:13:14,1.5,32.4,13,6,0,61.73
2025-12-07 13:13:15,1.4,32.4,14,6,0,61.73
2025-12-07 13:13:15,2.9,32.4,11,6,0,61.73
2025-12-07 13:13:16,1.5,32.5,14,6,0,61.73
2025-12-07 13:13:16,2.9,32.5,12,6,0,61.04
2025-12-07 13:13:16,2.9,32.5,13,6,0,61.04
2025-12-07 13:13:17,0.0,32.5,13,6,0,61.04
2025-12-07 13:13:17,4.4,32.5,10,6,0,61.04
2025-12-07 13:13:17,1.5,32.5,13,6,0,61.04
2025-12-07 13:13:18,1.4,32.5,14,6,0,61.04
2025-12-07 13:13:18,5.7,32.5,13,6,0,61.04
2025-12-07 13:13:19,2.9,32.6,14,6,0,61.04
2025-12-07 13:13:19,3.0,32.6,14,6,0,61.04
2025-12-07 13:13:19,2.9,32.6,14,6,0,61.04
2025-12-07 13:13:20,22.1,32.6,13,6,0,61.04
2025-12-07 13:13:20,5.7,32.6,10,6,0,61.04
2025-12-07 13:13:20,2.9,32.8,13,6,0,61.04
2025-12-07 13:13:21,0.0,32.8,12,6,0,61.04
2025-12-07 13:13:21,1.5,32.8,13,6,0,59.99
2025-12-07 13:13:21,12.9,32.8,12,6,0,59.99
2025-12-07 13:13:22,2.9,32.8,12,6,0,59.99
2025-12-07 13:13:22,1.5,32.8,14,6,0,59.99
2025-12-07 13:13:23,2.9,32.8,14,6,0,59.99
2025-12-07 13:13:23,2.9,32.8,14,6,0,59.99
2025-12-07 13:13:23,2.9,32.8,13,6,0,59.99
2025-12-07 13:13:24,0.0,32.8,14,6,0,59.99
2025-12-07 13:13:24,2.9,32.8,12,6,0,59.99
2025-12-07 13:13:24,2.9,32.8,14,6,0,59.99
2025-12-07 13:13:25,2.9,32.8,14,6,0,59.99
2025-12-07 13:13:25,1.5,32.8,12,6,0,59.99
2025-12-07 13:13:26,2.9,33.0,12,6,0,59.99
2025-12-07 13:13:26,1.5,33.0,14,6,0,59.83
2025-12-07 13:13:26,1.5,32.9,10,6,0,59.83
2025-12-07 13:13:27,2.9,32.9,11,6,0,59.83
2025-12-07 13:13:27,5.9,32.9,11,6,0,59.83
2025-12-07 13:13:27,1.4,32.9,15,6,0,59.83
2025-12-07 13:13:28,1.5,32.9,14,6,0,59.83
2025-12-07 13:13:28,1.4,32.9,13,6,0,59.83
2025-12-07 13:13:29,2.9,32.9,14,6,0,59.83
2025-12-07 13:13:29,5.7,33.0,13,6,0,59.83
2025-12-07 13:13:29,1.5,33.0,12,6,0,59.83
2025-12-07 13:13:30,1.4,33.0,14,6,0,59.83
2025-12-07 13:13:30,7.2,33.0,10,6,0,59.83
2025-12-07 13:13:30,1.4,33.1,10,7,1,59.83
2025-12-07 13:13:31,1.4,33.0,11,7,0,59.83
2025-12-07 13:13:31,4.3,33.0,13,7,0,60.33
2025-12-07 13:13:31,14.7,33.1,10,7,0,60.33
2025-12-07 13:13:32,4.3,33.1,10,7,0,60.33
2025-12-07 13:13:32,1.5,33.1,14,7,0,60.33
2025-12-07 13:13:33,47.6,33.0,13,7,0,60.33
2025-12-07 13:13:33,2.9,33.0,13,7,0,60.33
2025-12-07 13:13:33,1.5,33.0,10,7,1,60.33
2025-12-07 13:13:34,4.3,33.0,12,7,0,60.33
2025-12-07 13:13:34,4.3,32.9,14,7,0,60.33
2025-12-07 13:13:34,10.6,33.0,10,7,0,60.33
2025-12-07 13:13:35,4.3,33.0,14,7,0,60.33
2025-12-07 13:13:35,2.9,33.0,14,7,0,60.33
2025-12-07 13:13:36,17.4,33.0,13,7,0,60.33
2025-12-07 13:13:36,1.4,33.0,14,7,0,60.70
2025-12-07 13:13:36,1.4,33.0,14,7,0,60.70
2025-12-07 13:13:37,7.6,33.0,14,7,0,60.70
2025-12-07 13:13:37,4.5,33.0,10,7,0,60.70
2025-12-07 13:13:37,7.2,33.0,10,7,1,60.70
2025-12-07 13:13:38,0.0,33.0,10,7,0,60.70
2025-12-07 13:13:38,4.3,32.9,13,7,0,60.70
2025-12-07 13:13:39,20.3,32.9,13,7,0,60.70
2025-12-07 13:13:39,2.9,33.0,13,7,0,60.70
2025-12-07 13:13:39,1.4,33.0,13,7,0,60.70
2025-12-07 13:13:40,10.0,33.0,14,7,0,60.70
2025-12-07 13:13:40,4.2,33.0,10,7,0,60.70
2025-12-07 13:13:40,1.5,33.1,10,7,1,60.70
2025-12-07 13:13:41,1.5,33.1,13,7,0,60.70
2025-12-07 13:13:41,4.4,33.1,14,7,0,61.04
2025-12-07 13:13:41,15.9,33.2,13,7,0,61.04
2025-12-07 13:13:42,2.9,33.1,13,7,0,61.04
2025-12-07 13:13:42,1.4,33.1,12,7,0,61.04
2025-12-07 13:13:43,10.1,33.1,14,7,0,61.04
2025-12-07 13:13:43,2.9,33.1,14,7,0,61.04
2025-12-07 13:13:43,2.9,33.0,14,7,1,61.04
2025-12-07 13:13:44,2.9,33.0,14,7,0,61.04
2025-12-07 13:13:44,2.9,33.0,14,7,0,61.04
2025-12-07 13:13:44,12.9,33.0,10,7,1,61.04
2025-12-07 13:13:45,1.4,33.0,14,7,0,61.04
2025-12-07 13:13:45,2.9,33.0,14,7,0,61.04
2025-12-07 13:13:46,38.8,32.9,13,7,0,61.04
2025-12-07 13:13:46,1.4,32.9,14,7,0,61.36
2025-12-07 13:13:46,1.4,32.8,14,7,1,61.36
2025-12-07 13:13:47,0.0,32.8,14,7,0,61.36
2025-12-07 13:13:47,4.4,32.9,10,7,0,61.36
2025-12-07 13:13:47,11.8,32.9,10,7,1,61.36
2025-12-07 13:13:48,1.5,32.8,12,7,0,61.36
2025-12-07 13:13:48,2.9,32.8,14,7,0,61.36
2025-12-07 13:13:49,14.7,33.0,14,7,0,61.36
2025-12-07 13:13:49,1.5,33.0,12,7,0,61.36
2025-12-07 13:13:49,1.5,33.0,13,7,0,61.36
2025-12-07 13:13:50,4.3,33.0,13,7,0,61.36
2025-12-07 13:13:50,5.9,32.9,10,7,0,61.36
2025-12-07 13:13:50,5.6,33.0,10,7,1,61.36
2025-12-07 13:13:51,0.0,32.9,14,7,0,61.36
2025-12-07 13:13:51,2.9,32.9,14,7,0,61.57
2025-12-07 13:13:51,16.2,32.9,12,7,0,61.57
2025-12-07 13:13:52,2.9,32.9,14,7,0,61.57
2025-12-07 13:13:52,5.7,32.9,10,7,0,61.57
2025-12-07 13:13:53,9.0,32.9,14,7,0,61.57
2025-12-07 13:13:53,1.5,32.9,10,7,0,61.57
2025-12-07 13:13:53,1.4,32.9,11,7,1,61.57
2025-12-07 13:13:54,2.9,32.9,14,7,0,61.57
2025-12-07 13:13:54,2.9,32.9,14,7,0,61.57
2025-12-07 13:13:54,11.8,33.0,10,7,1,61.57
2025-12-07 13:13:55,1.5,32.9,13,7,0,61.57
2025-12-07 13:13:55,2.8,32.9,14,7,0,61.57
2025-12-07 13:13:56,38.7,32.8,10,7,0,61.57
2025-12-07 13:13:56,2.9,32.8,14,7,0,61.85
2025-12-07 13:13:56,2.9,32.8,12,7,1,61.85
2025-12-07 13:13:57,2.9,32.7,13,7,0,61.85
2025-12-07 13:13:57,5.8,32.7,10,7,0,61.85
2025-12-07 13:13:57,8.7,32.8,10,7,1,61.85
2025-12-07 13:13:58,2.9,32.8,10,7,0,61.85
