timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-07 12:34:03,23.5,32.6,13,11,0,2.17
2025-12-07 12:34:03,14.7,32.7,12,11,0,2.17
2025-12-07 12:34:04,54.7,32.7,11,11,0,2.17
2025-12-07 12:34:04,17.6,32.8,14,11,0,3.36
2025-12-07 12:34:04,13.6,32.8,13,11,0,3.36
2025-12-07 12:34:05,23.2,32.7,12,11,0,3.36
2025-12-07 12:34:05,1.4,32.6,14,11,0,3.36
2025-12-07 12:34:06,1.5,32.6,14,11,0,3.36
2025-12-07 12:34:06,0.0,32.6,12,11,0,3.36
2025-12-07 12:34:06,6.0,32.6,14,11,0,3.36
2025-12-07 12:34:07,1.5,32.7,12,11,0,3.36
2025-12-07 12:34:07,4.5,32.7,12,11,0,3.36
2025-12-07 12:34:07,1.5,32.7,13,11,0,3.36
2025-12-07 12:34:08,3.0,32.7,15,11,0,3.36
2025-12-07 12:34:08,1.5,32.7,14,11,0,3.36
2025-12-07 12:34:08,1.5,32.7,14,11,0,3.36
2025-12-07 12:34:09,5.9,32.7,13,11,0,3.36
2025-12-07 12:34:09,27.0,32.7,10,11,0,5.09
2025-12-07 12:34:10,1.5,32.7,14,11,0,5.09
2025-12-07 12:34:10,3.0,32.7,10,11,0,5.09
2025-12-07 12:34:10,2.9,32.7,10,11,0,5.09
2025-12-07 12:34:11,8.7,32.4,14,11,0,5.09
2025-12-07 12:34:11,2.9,32.4,14,11,0,5.09
2025-12-07 12:34:11,4.5,32.2,14,11,0,5.09
2025-12-07 12:34:12,2.9,32.3,14,11,0,5.09
2025-12-07 12:34:12,1.4,32.6,12,11,0,5.09
2025-12-07 12:34:13,1.5,32.6,14,11,0,5.09
2025-12-07 12:34:13,5.7,32.6,13,11,0,5.09
2025-12-07 12:34:14,37.5,32.8,172,11,22,5.09
2025-12-07 12:34:16,73.2,33.0,1512,14,15,7.00
2025-12-07 12:34:16,74.1,33.2,23,14,6,7.00
2025-12-07 12:34:17,1.5,32.8,12,14,0,7.00
2025-12-07 12:34:17,2.9,32.8,13,14,0,7.00
2025-12-07 12:34:17,1.5,32.9,14,14,0,7.00
2025-12-07 12:34:18,1.5,33.0,10,14,0,7.00
2025-12-07 12:34:18,1.5,32.9,14,14,0,7.00
2025-12-07 12:34:18,2.9,32.9,14,13,0,7.00
2025-12-07 12:34:19,5.8,32.9,12,13,0,7.00
2025-12-07 12:34:19,4.4,32.9,10,13,0,7.48
2025-12-07 12:34:20,1.4,32.9,14,12,0,7.48
2025-12-07 12:34:20,5.7,32.9,10,12,0,7.48
2025-12-07 12:34:20,2.9,32.9,14,11,0,7.48
2025-12-07 12:34:21,2.9,32.9,12,11,0,7.48
2025-12-07 12:34:21,3.0,32.9,10,11,0,7.48
2025-12-07 12:34:21,2.9,32.8,12,11,0,7.48
2025-12-07 12:34:22,2.9,32.8,14,11,0,7.48
2025-12-07 12:34:22,27.6,32.7,13,11,0,7.48
2025-12-07 12:34:22,1.5,32.7,10,11,0,7.48
2025-12-07 12:34:23,4.5,32.8,10,11,0,7.48
2025-12-07 12:34:23,1.5,32.8,13,11,0,7.48
2025-12-07 12:34:24,1.5,32.8,12,11,0,7.48
2025-12-07 12:34:24,3.0,32.8,10,11,0,7.48
2025-12-07 12:34:24,2.9,32.8,13,11,0,9.61
2025-12-07 12:34:25,2.9,32.8,10,11,0,9.61
2025-12-07 12:34:25,2.9,32.8,10,11,0,9.61
2025-12-07 12:34:25,4.3,32.7,13,11,0,9.61
2025-12-07 12:34:26,1.4,32.7,12,11,0,9.61
2025-12-07 12:34:26,2.9,32.8,10,11,0,9.61
2025-12-07 12:34:27,0.0,32.7,10,11,0,9.61
2025-12-07 12:34:27,2.9,32.7,13,11,0,9.61
2025-12-07 12:34:27,1.5,32.7,10,11,0,9.61
2025-12-07 12:34:28,4.3,32.7,13,11,0,9.61
2025-12-07 12:34:28,4.5,32.7,10,11,0,9.61
2025-12-07 12:34:28,0.0,32.7,10,11,0,9.61
2025-12-07 12:34:29,1.5,32.7,14,11,0,9.61
2025-12-07 12:34:29,7.6,32.7,10,11,0,12.84
2025-12-07 12:34:29,4.4,32.7,12,11,0,12.84
2025-12-07 12:34:30,2.9,32.7,14,11,0,12.84
2025-12-07 12:34:30,7.2,32.6,13,11,0,12.84
2025-12-07 12:34:31,1.5,32.7,12,11,0,12.84
2025-12-07 12:34:31,3.0,32.7,13,11,0,12.84
2025-12-07 12:34:31,1.4,32.7,14,11,0,12.84
2025-12-07 12:34:32,1.4,32.7,13,11,0,12.84
2025-12-07 12:34:32,4.5,32.7,13,11,0,12.84
2025-12-07 12:34:32,0.0,32.7,10,11,0,12.84
2025-12-07 12:34:33,4.4,32.8,10,11,0,12.84
2025-12-07 12:34:33,1.5,32.8,13,11,0,12.84
2025-12-07 12:34:34,1.4,32.7,11,11,0,12.84
