timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-11-29 10:45:24,1,5,47.7,14,3,0,56.65
2025-11-29 10:45:24,1,4,47.7,14,3,0,56.65
2025-11-29 10:45:25,5,9,47.7,14,3,0,56.65
2025-11-29 10:45:25,2,9,47.7,13,3,0,56.65
2025-11-29 10:45:25,1,5,47.7,12,3,0,56.65
2025-11-29 10:45:26,2,9,47.7,14,3,0,56.65
2025-11-29 10:45:26,2,9,47.7,13,3,0,57.08
2025-11-29 10:45:27,10,1,47.7,13,3,0,57.08
2025-11-29 10:45:27,4,3,47.6,12,3,0,57.08
2025-11-29 10:45:27,22,7,47.5,12,3,0,57.08
2025-11-29 10:45:28,5,7,47.5,13,3,0,57.08
2025-11-29 10:45:28,2,9,47.2,14,3,0,57.08
2025-11-29 10:45:28,2,9,47.2,14,3,0,57.08
2025-11-29 10:45:29,4,3,47.2,14,3,0,57.08
2025-11-29 10:45:29,5,7,47.2,10,3,0,57.08
2025-11-29 10:45:29,1,5,47.1,13,3,0,57.08
2025-11-29 10:45:30,0,0,47.1,14,3,0,57.08
2025-11-29 10:45:30,1,5,47.1,12,3,0,57.08
2025-11-29 10:45:31,4,3,47.1,13,3,0,57.08
2025-11-29 10:45:31,2,9,47.2,13,3,0,57.08
2025-11-29 10:45:31,2,9,47.2,14,3,0,57.79
2025-11-29 10:45:32,2,9,47.2,10,3,0,57.79
2025-11-29 10:45:32,2,9,47.2,13,3,0,57.79
2025-11-29 10:45:32,2,9,47.2,14,3,0,57.79
2025-11-29 10:45:33,1,5,47.2,13,3,0,57.79
2025-11-29 10:45:33,2,9,47.2,14,3,0,57.79
2025-11-29 10:45:34,17,4,47.4,16,3,0,57.79
2025-11-29 10:45:34,5,6,47.9,10,3,0,57.79
2025-11-29 10:45:34,1,4,47.9,14,3,0,57.79
2025-11-29 10:45:35,1,5,47.9,11,3,0,57.79
2025-11-29 10:45:35,1,4,47.9,15,3,0,57.79
2025-11-29 10:45:35,7,5,47.9,11,3,0,57.79
2025-11-29 10:45:36,22,1,47.9,10,3,0,57.79
2025-11-29 10:45:36,0,0,48.0,13,3,0,58.29
2025-11-29 10:45:36,11,8,48.0,13,3,0,58.29
2025-11-29 10:45:37,2,9,48.0,14,3,0,58.29
2025-11-29 10:45:37,2,9,48.0,14,3,0,58.29
2025-11-29 10:45:38,4,5,48.0,10,3,0,58.29
2025-11-29 10:45:38,1,4,48.0,14,3,0,58.29
2025-11-29 10:45:38,1,5,48.0,14,3,0,58.29
2025-11-29 10:45:39,2,9,48.0,13,3,0,58.29
2025-11-29 10:45:39,2,9,47.9,14,3,0,58.29
2025-11-29 10:45:39,4,5,47.9,14,3,0,58.29
2025-11-29 10:45:40,2,9,48.0,13,3,0,58.29
2025-11-29 10:45:40,1,4,48.0,14,3,0,58.29
2025-11-29 10:45:41,1,5,48.0,15,3,0,58.29
2025-11-29 10:45:41,0,0,48.0,14,3,0,58.29
2025-11-29 10:45:41,2,8,47.9,14,3,0,58.75
2025-11-29 10:45:42,2,9,47.9,10,3,0,58.75
2025-11-29 10:45:42,2,9,47.9,14,3,0,58.75
2025-11-29 10:45:42,1,5,47.9,14,3,0,58.75
2025-11-29 10:45:43,2,9,47.9,12,3,0,58.75
2025-11-29 10:45:43,2,9,47.9,14,3,0,58.75
2025-11-29 10:45:44,7,0,47.9,12,3,0,58.75
2025-11-29 10:45:44,2,9,47.9,14,3,0,58.75
2025-11-29 10:45:44,2,9,48.0,14,3,0,58.75
2025-11-29 10:45:45,2,9,47.9,12,3,0,58.75
2025-11-29 10:45:45,1,5,47.9,14,3,0,58.75
2025-11-29 10:45:45,19,4,47.8,13,3,0,58.75
2025-11-29 10:45:46,13,2,47.5,13,3,0,58.75
2025-11-29 10:45:46,2,9,47.5,13,3,0,59.17
2025-11-29 10:45:46,8,6,47.5,10,3,1,59.17
2025-11-29 10:45:47,3,0,47.5,13,3,2,59.17
2025-11-29 10:45:47,4,2,47.5,14,3,2,59.17
2025-11-29 10:45:48,1,5,47.5,13,3,2,59.17
2025-11-29 10:45:48,1,4,47.5,14,3,2,59.17
2025-11-29 10:45:48,2,9,47.5,14,3,2,59.17
2025-11-29 10:45:49,5,6,47.6,13,3,2,59.17
2025-11-29 10:45:49,5,8,47.6,14,3,2,59.17
2025-11-29 10:45:49,4,3,47.6,12,3,2,59.17
2025-11-29 10:45:50,1,4,47.6,13,3,2,59.17
2025-11-29 10:45:50,1,4,47.6,14,3,2,59.17
2025-11-29 10:45:51,0,0,47.6,14,3,2,59.17
2025-11-29 10:45:51,2,9,47.6,10,3,2,59.17
2025-11-29 10:45:51,1,4,47.6,12,3,1,59.64
2025-11-29 10:45:52,3,0,47.6,13,3,0,59.64
2025-11-29 10:45:52,2,9,47.6,12,3,0,59.64
2025-11-29 10:45:52,2,9,47.6,14,3,0,59.64
2025-11-29 10:45:53,2,9,47.5,14,3,0,59.64
2025-11-29 10:45:53,1,5,47.5,10,3,0,59.64
2025-11-29 10:45:53,4,2,47.6,14,3,0,59.64
2025-11-29 10:45:54,5,9,47.6,14,3,0,59.64
2025-11-29 10:45:54,2,9,47.6,13,3,0,59.64
2025-11-29 10:45:55,1,5,47.6,10,3,0,59.64
2025-11-29 10:45:55,2,9,47.5,13,3,0,59.64
2025-11-29 10:45:55,1,5,47.5,14,3,1,59.64
2025-11-29 10:45:56,4,3,47.4,12,3,1,59.64
2025-11-29 10:45:56,4,2,47.4,13,3,1,60.06
2025-11-29 10:45:56,2,9,47.4,11,3,1,60.06
2025-11-29 10:45:57,5,7,47.7,13,3,1,60.06
2025-11-29 10:45:57,23,1,47.6,10,3,1,60.06
2025-11-29 10:45:58,2,9,47.6,15,3,1,60.06
2025-11-29 10:45:58,1,5,47.6,14,3,1,60.06
2025-11-29 10:45:58,2,9,47.6,14,3,1,60.06
2025-11-29 10:45:59,5,7,47.7,12,3,1,60.06
2025-11-29 10:45:59,4,3,47.6,14,3,1,60.06
2025-11-29 10:45:59,4,4,47.6,12,3,1,60.06
2025-11-29 10:46:00,1,4,47.6,12,3,1,60.06
2025-11-29 10:46:00,1,5,47.6,10,3,1,60.06
2025-11-29 10:46:01,0,0,47.6,14,3,0,60.06
2025-11-29 10:46:01,1,5,47.6,13,3,0,60.06
2025-11-29 10:46:01,4,2,47.6,14,3,0,60.54
2025-11-29 10:46:02,5,9,47.6,13,3,0,60.54
2025-11-29 10:46:02,4,3,47.6,14,3,0,60.54
2025-11-29 10:46:02,1,5,47.6,14,3,0,60.54
2025-11-29 10:46:03,1,5,47.7,14,3,0,60.54
2025-11-29 10:46:03,1,4,47.7,14,3,0,60.54
2025-11-29 10:46:03,1,4,47.6,14,3,0,60.54
2025-11-29 10:46:04,1,5,46.5,14,3,0,60.54
2025-11-29 10:46:04,2,9,46.5,14,3,0,60.54
2025-11-29 10:46:05,4,3,46.5,11,3,0,60.54
2025-11-29 10:46:05,7,4,46.5,12,3,0,60.54
2025-11-29 10:46:05,1,4,46.5,14,3,0,60.54
2025-11-29 10:46:06,7,4,46.4,13,3,0,60.54
2025-11-29 10:46:06,2,9,46.5,12,3,0,60.54
2025-11-29 10:46:06,2,9,46.5,10,3,0,60.90
2025-11-29 10:46:07,2,9,46.6,12,3,0,60.90
2025-11-29 10:46:07,2,9,46.6,14,3,0,60.90
2025-11-29 10:46:08,1,5,46.6,14,3,0,60.90
2025-11-29 10:46:08,0,0,46.6,14,3,0,60.90
2025-11-29 10:46:08,1,4,46.5,14,3,0,60.90
2025-11-29 10:46:09,6,0,46.5,10,3,0,60.90
2025-11-29 10:46:09,2,9,46.5,14,3,0,60.90
2025-11-29 10:46:09,2,9,46.5,14,3,0,60.90
2025-11-29 10:46:10,4,3,46.6,13,3,0,60.90
2025-11-29 10:46:10,1,4,46.6,13,3,0,60.90
2025-11-29 10:46:10,1,5,46.6,13,3,0,60.90
2025-11-29 10:46:11,1,5,46.6,14,3,0,60.90
2025-11-29 10:46:11,4,3,46.6,10,3,0,61.15
2025-11-29 10:46:12,2,9,46.6,13,3,0,61.15
2025-11-29 10:46:12,0,0,46.6,13,3,0,61.15
2025-11-29 10:46:12,1,5,46.6,14,3,0,61.15
2025-11-29 10:46:13,5,6,46.6,14,3,0,61.15
2025-11-29 10:46:13,2,9,46.6,14,3,0,61.15
2025-11-29 10:46:13,2,9,46.6,14,3,0,61.15
2025-11-29 10:46:14,1,5,46.7,14,3,0,61.15
2025-11-29 10:46:14,4,3,46.7,12,3,0,61.15
2025-11-29 10:46:15,2,9,46.7,11,3,0,61.15
2025-11-29 10:46:15,1,4,46.7,12,3,0,61.15
2025-11-29 10:46:15,21,1,46.7,13,3,0,61.15
2025-11-29 10:46:16,4,5,46.7,13,3,0,61.15
2025-11-29 10:46:16,1,5,46.6,14,3,0,61.15
2025-11-29 10:46:16,1,5,46.6,12,3,0,61.62
2025-11-29 10:46:17,2,9,46.6,14,3,0,61.62
2025-11-29 10:46:17,2,9,46.6,13,3,0,61.62
2025-11-29 10:46:17,10,3,46.6,11,3,0,61.62
2025-11-29 10:46:18,4,3,46.6,14,3,1,61.62
2025-11-29 10:46:18,5,8,46.6,11,3,1,61.62
2025-11-29 10:46:19,4,5,46.6,10,3,1,61.62
2025-11-29 10:46:19,5,7,46.7,14,3,1,61.62
2025-11-29 10:46:19,1,5,46.7,14,3,1,61.62
2025-11-29 10:46:20,4,3,46.7,14,3,1,61.62
2025-11-29 10:46:20,2,8,46.6,14,3,1,61.62
2025-11-29 10:46:20,0,0,46.6,14,3,1,61.62
2025-11-29 10:46:21,4,3,46.6,14,3,1,61.62
2025-11-29 10:46:21,1,5,46.6,14,3,1,61.81
2025-11-29 10:46:22,2,9,46.7,15,3,1,61.81
2025-11-29 10:46:22,2,9,46.7,14,3,1,61.81
2025-11-29 10:46:22,10,0,46.7,14,3,1,61.81
2025-11-29 10:46:23,4,5,46.7,13,3,2,61.81
2025-11-29 10:46:23,1,4,46.6,14,3,1,61.81
2025-11-29 10:46:23,2,9,46.6,13,3,1,61.81
2025-11-29 10:46:24,4,4,46.7,13,3,1,61.81
2025-11-29 10:46:24,1,5,46.7,10,3,1,61.81
2025-11-29 10:46:25,1,5,46.7,14,3,1,61.81
2025-11-29 10:46:25,2,9,46.8,13,3,1,61.81
2025-11-29 10:46:25,1,4,46.8,14,3,1,61.81
2025-11-29 10:46:26,4,4,46.8,13,3,1,61.81
2025-11-29 10:46:26,2,9,46.8,10,3,1,61.81
2025-11-29 10:46:26,1,5,46.8,14,3,1,62.06
2025-11-29 10:46:27,4,3,46.7,15,3,1,62.06
2025-11-29 10:46:27,1,4,46.7,14,3,1,62.06
2025-11-29 10:46:27,1,4,46.7,14,3,1,62.06
2025-11-29 10:46:28,2,9,46.8,14,3,1,62.06
2025-11-29 10:46:28,2,9,46.8,14,3,1,62.06
2025-11-29 10:46:29,9,0,46.8,11,3,1,62.06
2025-11-29 10:46:29,1,5,46.7,14,3,1,62.06
2025-11-29 10:46:29,1,4,46.7,14,3,1,62.06
2025-11-29 10:46:30,4,5,46.7,10,3,1,62.06
2025-11-29 10:46:30,1,4,46.7,14,3,1,62.06
2025-11-29 10:46:30,2,9,46.7,14,3,1,62.06
2025-11-29 10:46:31,2,9,46.7,12,3,1,62.06
2025-11-29 10:46:31,2,9,46.7,14,3,1,62.22
2025-11-29 10:46:32,1,5,46.7,14,3,1,62.22
2025-11-29 10:46:32,1,5,46.7,14,3,1,62.22
2025-11-29 10:46:32,1,5,46.7,14,3,1,62.22
2025-11-29 10:46:33,4,4,46.7,13,3,0,62.22
2025-11-29 10:46:33,2,8,46.7,14,3,0,62.22
2025-11-29 10:46:33,18,6,46.6,10,3,0,62.22
2025-11-29 10:46:34,3,0,46.6,12,3,0,62.22
2025-11-29 10:46:34,2,9,46.6,13,3,0,62.22
2025-11-29 10:46:34,2,9,46.6,12,3,0,62.22
2025-11-29 10:46:35,2,9,46.6,14,3,0,62.22
2025-11-29 10:46:35,4,3,46.5,11,3,0,62.22
2025-11-29 10:46:36,3,0,46.5,10,3,0,62.22
2025-11-29 10:46:36,84,7,46.1,15,3,0,62.22
2025-11-29 10:46:36,26,5,45.8,11,3,0,62.44
2025-11-29 10:46:37,56,5,45.7,10,3,0,62.44
2025-11-29 10:46:37,1,4,45.7,15,3,0,62.44
2025-11-29 10:46:37,3,0,45.7,13,3,0,62.44
2025-11-29 10:46:38,1,4,45.7,14,3,0,62.44
2025-11-29 10:46:38,2,9,45.7,13,3,0,62.44
2025-11-29 10:46:39,7,5,45.7,14,3,0,62.44
2025-11-29 10:46:39,2,9,45.5,14,3,0,62.44
2025-11-29 10:46:39,4,3,45.5,14,3,0,62.44
2025-11-29 10:46:40,2,9,45.5,14,3,0,62.44
2025-11-29 10:46:40,1,4,45.5,14,3,0,62.44
2025-11-29 10:46:40,1,5,45.5,11,3,0,62.44
2025-11-29 10:46:41,1,5,45.5,14,3,0,62.44
2025-11-29 10:46:41,4,3,45.5,14,3,0,62.57
2025-11-29 10:46:42,3,0,45.5,14,3,0,62.57
2025-11-29 10:46:42,2,8,45.5,15,3,0,62.57
2025-11-29 10:46:42,2,9,45.5,14,3,0,62.57
2025-11-29 10:46:43,3,0,45.5,14,3,0,62.57
2025-11-29 10:46:43,2,9,45.6,10,3,0,62.57
2025-11-29 10:46:43,1,5,45.6,14,3,0,62.57
2025-11-29 10:46:44,2,9,45.6,11,3,0,62.57
2025-11-29 10:46:44,1,5,45.6,14,3,0,62.57
2025-11-29 10:46:44,2,9,45.6,12,3,0,62.57
2025-11-29 10:46:45,1,5,45.7,14,3,0,62.57
2025-11-29 10:46:45,2,9,45.7,11,3,0,62.57
2025-11-29 10:46:46,4,3,45.6,14,3,0,62.57
2025-11-29 10:46:46,5,7,45.6,12,3,0,62.57
2025-11-29 10:46:46,1,5,45.6,12,3,0,62.68
2025-11-29 10:46:47,1,5,45.6,15,3,1,62.68
2025-11-29 10:46:47,5,7,45.6,10,3,1,62.68
2025-11-29 10:46:47,1,4,45.6,14,3,1,62.68
2025-11-29 10:46:48,1,4,45.6,14,3,1,62.68
2025-11-29 10:46:48,2,9,45.7,12,3,1,62.68
2025-11-29 10:46:49,4,4,45.7,10,3,1,62.68
2025-11-29 10:46:49,2,9,45.7,13,3,1,62.68
2025-11-29 10:46:49,1,4,45.8,14,3,1,62.68
2025-11-29 10:46:50,4,4,45.7,12,3,1,62.68
2025-11-29 10:46:50,2,9,45.7,15,3,1,62.68
2025-11-29 10:46:50,2,9,45.7,10,3,1,62.68
2025-11-29 10:46:51,24,3,45.6,14,3,1,62.68
2025-11-29 10:46:51,1,5,45.6,14,3,1,62.79
2025-11-29 10:46:52,1,4,45.6,14,3,1,62.79
2025-11-29 10:46:52,2,9,45.5,14,3,0,62.79
2025-11-29 10:46:52,2,9,45.5,14,3,0,62.79
2025-11-29 10:46:53,4,4,45.5,12,3,0,62.79
2025-11-29 10:46:53,1,5,45.5,12,3,0,62.79
2025-11-29 10:46:53,2,9,45.5,14,3,0,62.79
2025-11-29 10:46:54,2,9,45.6,10,3,0,62.79
2025-11-29 10:46:54,1,5,45.5,12,3,0,62.79
2025-11-29 10:46:54,2,9,45.6,14,3,0,62.79
2025-11-29 10:46:55,2,9,45.6,14,3,0,62.79
2025-11-29 10:46:55,1,5,45.6,14,3,0,62.79
2025-11-29 10:46:56,4,3,45.6,13,3,0,62.79
2025-11-29 10:46:56,4,3,45.6,12,3,0,62.79
2025-11-29 10:46:56,0,0,45.6,11,3,0,62.96
2025-11-29 10:46:57,4,4,45.5,13,3,0,62.96
2025-11-29 10:46:57,3,0,45.5,12,3,0,62.96
2025-11-29 10:46:57,1,4,45.5,14,3,0,62.96
2025-11-29 10:46:58,4,3,45.5,14,3,0,62.96
2025-11-29 10:46:58,1,4,45.5,13,3,1,62.96
2025-11-29 10:46:59,5,8,45.5,11,3,1,62.96
2025-11-29 10:46:59,4,4,45.6,14,3,1,62.96
2025-11-29 10:46:59,1,4,45.5,14,3,1,62.96
2025-11-29 10:47:00,4,3,45.5,10,3,1,62.96
2025-11-29 10:47:00,4,3,45.5,14,3,1,62.96
2025-11-29 10:47:00,1,5,45.6,13,3,1,62.96
2025-11-29 10:47:01,2,9,45.6,14,3,1,62.96
2025-11-29 10:47:01,1,5,45.6,14,3,1,63.13
2025-11-29 10:47:02,4,3,45.6,14,3,1,63.13
2025-11-29 10:47:02,2,9,45.6,13,3,1,63.13
2025-11-29 10:47:02,2,9,45.6,14,3,1,63.13
2025-11-29 10:47:03,5,9,45.6,13,3,1,63.13
2025-11-29 10:47:03,2,9,45.6,14,3,1,63.13
2025-11-29 10:47:03,1,5,45.6,14,3,0,63.13
2025-11-29 10:47:04,5,9,45.6,14,3,0,63.13
2025-11-29 10:47:04,2,9,45.6,12,3,0,63.13
2025-11-29 10:47:04,2,9,45.6,12,3,0,63.13
2025-11-29 10:47:05,1,4,45.6,14,3,0,63.13
2025-11-29 10:47:05,1,4,45.6,12,3,0,63.13
2025-11-29 10:47:06,1,5,45.6,14,3,0,63.13
2025-11-29 10:47:06,1,5,45.6,14,3,0,63.13
2025-11-29 10:47:06,5,7,45.6,14,3,0,63.20
2025-11-29 10:47:07,5,9,45.6,12,3,0,63.20
2025-11-29 10:47:07,2,9,45.6,13,3,0,63.20
2025-11-29 10:47:07,2,9,45.6,14,3,0,63.20
2025-11-29 10:47:08,1,5,45.5,14,3,0,63.20
2025-11-29 10:47:08,4,3,45.6,14,3,0,63.20
2025-11-29 10:47:09,24,3,45.6,10,3,0,63.20
2025-11-29 10:47:09,4,3,45.6,14,3,0,63.20
2025-11-29 10:47:09,2,9,45.6,14,3,0,63.20
2025-11-29 10:47:10,4,5,45.6,13,3,0,63.20
2025-11-29 10:47:10,4,2,45.5,14,3,0,63.20
2025-11-29 10:47:10,1,5,45.5,13,3,0,63.20
2025-11-29 10:47:11,4,3,45.6,14,3,0,63.20
2025-11-29 10:47:11,4,3,45.6,14,3,0,63.20
2025-11-29 10:47:11,2,9,45.6,12,3,0,63.34
2025-11-29 10:47:12,1,4,45.6,14,3,0,63.34
2025-11-29 10:47:12,1,5,45.6,13,3,0,63.34
2025-11-29 10:47:13,1,5,45.6,13,3,0,63.34
2025-11-29 10:47:13,1,4,45.6,10,3,0,63.34
2025-11-29 10:47:13,1,5,45.6,11,3,0,63.34
2025-11-29 10:47:14,5,7,45.6,13,3,0,63.34
2025-11-29 10:47:14,1,5,45.6,11,3,0,63.34
2025-11-29 10:47:14,2,9,45.6,12,3,0,63.34
2025-11-29 10:47:15,2,9,45.6,14,3,0,63.34
2025-11-29 10:47:15,2,9,45.6,14,3,0,63.34
2025-11-29 10:47:16,5,8,45.6,12,3,0,63.34
2025-11-29 10:47:16,5,8,45.7,14,3,0,63.34
2025-11-29 10:47:16,2,8,45.7,14,3,0,63.39
2025-11-29 10:47:17,11,4,45.6,12,3,0,63.39
2025-11-29 10:47:17,6,0,45.6,10,3,0,63.39
2025-11-29 10:47:17,1,5,45.6,12,3,0,63.39
2025-11-29 10:47:18,16,9,45.7,10,3,0,63.39
2025-11-29 10:47:18,22,1,45.8,10,3,0,63.39
2025-11-29 10:47:18,27,9,46.1,10,3,0,63.39
2025-11-29 10:47:19,23,2,46.5,10,3,0,63.39
2025-11-29 10:47:19,23,5,46.8,11,3,0,63.39
2025-11-29 10:47:20,10,1,46.9,12,3,0,63.39
2025-11-29 10:47:20,24,6,47.1,10,3,0,63.39
2025-11-29 10:47:20,25,4,47.4,10,3,0,63.39
2025-11-29 10:47:21,26,5,47.6,10,3,0,63.39
2025-11-29 10:47:21,22,7,47.7,10,3,0,63.39
2025-11-29 10:47:21,0,0,47.7,10,3,0,63.60
2025-11-29 10:47:22,3,0,47.8,12,3,0,63.60
2025-11-29 10:47:22,2,9,47.8,10,3,0,63.60
2025-11-29 10:47:22,7,1,47.3,10,3,0,63.60
2025-11-29 10:47:24,7,0,48.5,14,3,0,63.60
2025-11-29 10:47:24,30,4,48.7,11,3,0,63.60
2025-11-29 10:47:24,7,4,48.9,11,3,0,63.60
2025-11-29 10:47:25,29,3,49.1,10,3,0,63.60
2025-11-29 10:47:25,11,1,49.0,10,3,0,63.60
2025-11-29 10:47:25,13,2,49.1,10,3,0,63.60
2025-11-29 10:47:26,13,0,49.2,12,3,0,63.60
2025-11-29 10:47:26,7,1,49.2,12,3,0,63.60
2025-11-29 10:47:26,10,4,49.2,12,3,0,63.88
2025-11-29 10:47:27,23,2,49.7,10,3,1,63.88
2025-11-29 10:47:27,24,6,54.1,230,3,1,63.88
2025-11-29 10:47:28,21,7,56.6,53,3,1,63.88
2025-11-29 10:47:28,25,0,57.5,12,3,1,63.88
2025-11-29 10:47:29,8,7,56.8,12,3,1,63.88
2025-11-29 10:47:29,27,5,56.9,10,3,1,63.88
2025-11-29 10:47:29,25,8,57.0,10,3,1,63.88
2025-11-29 10:47:30,26,9,57.0,10,3,1,63.88
2025-11-29 10:47:30,23,2,57.1,11,3,1,63.88
2025-11-29 10:47:31,26,1,57.2,11,3,1,63.88
2025-11-29 10:47:31,27,1,57.2,11,3,1,63.88
2025-11-29 10:47:31,24,6,57.8,10,3,1,63.97
2025-11-29 10:47:32,33,3,57.8,10,3,1,63.97
2025-11-29 10:47:32,1,4,57.5,14,3,0,63.97
2025-11-29 10:47:32,25,4,57.6,10,3,0,63.97
2025-11-29 10:47:33,7,2,49.1,10,3,0,63.97
2025-11-29 10:47:33,10,1,47.0,10,3,0,63.97
2025-11-29 10:47:33,4,4,47.1,12,3,0,63.97
2025-11-29 10:47:34,1,5,47.2,13,3,0,63.97
2025-11-29 10:47:34,5,5,47.2,11,3,0,63.97
2025-11-29 10:47:35,8,8,47.3,10,3,0,63.97
2025-11-29 10:47:35,4,5,47.3,10,3,0,63.97
2025-11-29 10:47:35,5,8,47.4,12,3,0,63.97
2025-11-29 10:47:36,5,8,47.5,10,3,0,63.97
2025-11-29 10:47:36,11,6,47.7,10,3,0,63.97
2025-11-29 10:47:36,1,5,47.8,13,3,0,64.05
2025-11-29 10:47:37,2,9,47.4,13,3,0,64.05
2025-11-29 10:47:37,4,4,47.4,10,3,0,64.05
2025-11-29 10:47:37,7,1,47.4,10,3,1,64.05
2025-11-29 10:47:38,4,3,47.4,10,3,1,64.05
2025-11-29 10:47:38,5,7,47.4,11,3,1,64.05
2025-11-29 10:47:39,7,2,47.4,12,3,1,64.05
2025-11-29 10:47:39,3,0,47.4,13,3,1,64.05
2025-11-29 10:47:39,3,0,47.5,10,3,1,64.05
2025-11-29 10:47:40,4,6,47.5,10,3,1,64.05
2025-11-29 10:47:40,7,0,47.5,10,3,1,64.05
2025-11-29 10:47:40,2,9,47.4,10,3,1,64.05
2025-11-29 10:47:41,2,9,47.4,13,3,1,64.05
2025-11-29 10:47:41,1,4,47.4,11,3,1,64.05
2025-11-29 10:47:41,1,5,47.5,10,3,1,64.37
2025-11-29 10:47:42,5,7,47.4,10,3,1,64.37
2025-11-29 10:47:42,2,8,47.4,10,3,1,64.37
2025-11-29 10:47:43,24,1,47.4,13,3,0,64.37
2025-11-29 10:47:43,4,4,47.4,10,3,0,64.37
2025-11-29 10:47:43,2,9,47.4,10,3,0,64.37
2025-11-29 10:47:44,8,5,47.5,10,3,0,64.37
2025-11-29 10:47:44,1,5,47.5,10,3,0,64.37
2025-11-29 10:47:44,2,9,47.5,13,3,0,64.37
2025-11-29 10:47:45,8,7,47.5,10,3,0,64.37
2025-11-29 10:47:45,4,4,47.6,11,3,1,64.37
2025-11-29 10:47:45,5,7,47.6,13,3,1,64.37
2025-11-29 10:47:46,2,9,47.6,11,3,1,64.37
2025-11-29 10:47:46,1,4,47.5,10,3,1,64.37
2025-11-29 10:47:46,11,6,47.5,10,3,1,64.50
2025-11-29 10:47:47,2,9,47.5,11,3,1,64.50
2025-11-29 10:47:47,4,3,47.6,14,3,1,64.50
2025-11-29 10:47:48,1,5,47.6,11,3,1,64.50
2025-11-29 10:47:48,1,5,47.6,12,3,1,64.50
2025-11-29 10:47:48,1,5,47.6,10,3,1,64.50
2025-11-29 10:47:49,8,6,47.6,12,3,1,64.50
2025-11-29 10:47:49,4,2,47.6,14,3,2,64.50
