timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-06 16:34:18,23.5,36.4,10,7,0,30.61
2025-12-06 16:34:19,24.7,36.5,12,7,0,30.61
2025-12-06 16:34:19,4.3,36.5,14,7,0,30.61
2025-12-06 16:34:19,15.5,36.5,11,7,0,30.61
2025-12-06 16:34:20,8.8,36.5,13,7,0,30.61
2025-12-06 16:34:20,11.6,36.5,12,7,0,30.61
2025-12-06 16:34:20,7.5,36.5,13,7,0,30.61
2025-12-06 16:34:21,2.9,36.5,12,7,0,30.61
2025-12-06 16:34:21,2.9,36.5,15,7,0,30.61
2025-12-06 16:34:22,0.0,36.5,10,7,0,29.84
2025-12-06 16:34:22,1.5,36.5,14,7,0,29.84
2025-12-06 16:34:22,5.6,36.5,14,7,0,29.84
2025-12-06 16:34:23,1.5,36.5,13,7,0,29.84
2025-12-06 16:34:23,1.4,36.5,14,7,0,29.84
2025-12-06 16:34:23,4.3,36.6,14,7,0,29.84
2025-12-06 16:34:24,1.4,36.5,14,7,0,29.84
2025-12-06 16:34:24,1.4,36.5,14,7,0,29.84
2025-12-06 16:34:25,2.9,36.5,13,7,0,29.84
2025-12-06 16:34:25,1.4,36.5,17,7,0,29.84
2025-12-06 16:34:25,1.5,36.5,14,7,0,29.84
2025-12-06 16:34:26,1.4,36.6,14,7,0,29.84
2025-12-06 16:34:26,1.5,36.6,12,7,0,29.84
2025-12-06 16:34:26,2.9,36.6,13,7,0,29.84
2025-12-06 16:34:27,2.9,36.6,14,7,0,29.53
2025-12-06 16:34:27,12.1,36.7,14,7,0,29.53
2025-12-06 16:34:28,4.4,36.7,10,7,0,29.53
2025-12-06 16:34:28,2.9,36.7,14,7,0,29.53
2025-12-06 16:34:28,5.7,36.7,14,7,0,29.53
2025-12-06 16:34:29,4.4,36.7,11,7,0,29.53
2025-12-06 16:34:29,1.4,36.7,13,7,0,29.53
2025-12-06 16:34:29,1.5,36.7,10,7,0,29.53
2025-12-06 16:34:30,1.5,36.7,10,7,0,29.53
2025-12-06 16:34:30,4.5,36.7,14,7,0,29.53
2025-12-06 16:34:30,2.9,36.8,13,7,0,29.53
2025-12-06 16:34:31,1.4,36.8,14,7,0,29.53
2025-12-06 16:34:31,1.5,36.8,10,7,0,29.53
2025-12-06 16:34:32,2.9,36.8,12,7,0,29.53
2025-12-06 16:34:32,1.5,36.9,13,7,0,31.09
2025-12-06 16:34:32,2.9,36.9,13,7,1,31.09
2025-12-06 16:34:33,4.3,36.8,12,7,1,31.09
2025-12-06 16:34:33,2.9,36.8,10,7,1,31.09
2025-12-06 16:34:33,1.5,36.8,15,7,1,31.09
2025-12-06 16:34:34,2.9,36.9,14,7,1,31.09
2025-12-06 16:34:34,0.0,36.8,14,7,1,31.09
2025-12-06 16:34:35,1.4,36.9,14,7,1,31.09
2025-12-06 16:34:35,2.8,36.9,14,7,1,31.09
2025-12-06 16:34:35,2.9,36.9,13,7,1,31.09
2025-12-06 16:34:36,1.5,36.9,13,7,1,31.09
2025-12-06 16:34:36,1.5,36.9,11,7,1,31.09
2025-12-06 16:34:36,0.0,37.0,14,7,1,31.09
2025-12-06 16:34:37,2.9,37.0,14,7,1,33.65
2025-12-06 16:34:37,9.0,37.0,12,7,1,33.65
2025-12-06 16:34:37,4.4,36.9,10,7,1,33.65
2025-12-06 16:34:38,2.9,37.0,14,7,1,33.65
2025-12-06 16:34:38,1.4,37.0,12,7,1,33.65
2025-12-06 16:34:39,2.9,37.0,13,7,1,33.65
2025-12-06 16:34:39,1.5,37.0,14,7,1,33.65
2025-12-06 16:34:39,1.5,37.0,14,7,1,33.65
2025-12-06 16:34:40,2.9,37.1,14,7,1,33.65
2025-12-06 16:34:40,3.0,37.1,12,7,1,33.65
2025-12-06 16:34:40,2.9,37.1,14,7,1,33.65
2025-12-06 16:34:41,32.5,36.9,13,7,1,33.65
2025-12-06 16:34:41,1.5,36.9,14,7,1,33.65
2025-12-06 16:34:42,2.9,37.0,13,7,1,36.24
2025-12-06 16:34:42,2.9,36.9,14,7,1,36.24
2025-12-06 16:34:42,2.9,37.0,14,7,1,36.24
2025-12-06 16:34:43,1.5,37.0,12,7,1,36.24
2025-12-06 16:34:43,4.4,37.1,12,7,1,36.24
2025-12-06 16:34:43,4.3,37.0,14,7,1,36.24
2025-12-06 16:34:44,2.9,37.0,15,7,1,36.24
2025-12-06 16:34:44,2.9,37.1,14,7,1,36.24
2025-12-06 16:34:45,0.0,37.1,10,7,1,36.24
2025-12-06 16:34:48,87.3,37.1,3400,22,95,39.10
2025-12-06 16:34:52,95.1,37.0,3462,99,93,46.54
2025-12-06 16:34:53,92.9,39.2,21,102,93,46.54
2025-12-06 16:34:54,93.6,39.3,25,102,92,46.54
2025-12-06 16:34:54,92.4,39.3,19,102,92,46.54
2025-12-06 16:34:55,93.2,39.3,25,102,92,46.54
2025-12-06 16:34:55,93.9,39.3,20,102,92,46.54
2025-12-06 16:34:56,93.2,39.3,23,102,92,46.54
2025-12-06 16:34:57,93.6,39.4,15,102,92,55.55
2025-12-06 16:34:57,89.0,39.4,18,102,91,55.55
2025-12-06 16:34:58,90.6,39.4,19,102,91,55.55
2025-12-06 16:34:58,94.0,39.5,17,102,91,55.55
2025-12-06 16:34:59,93.5,39.5,22,102,91,55.55
2025-12-06 16:35:00,95.0,39.5,17,102,90,55.55
2025-12-06 16:35:00,93.1,39.5,21,102,89,55.55
2025-12-06 16:35:01,97.0,39.7,15,102,88,55.55
2025-12-06 16:35:01,95.1,39.6,18,102,87,55.55
2025-12-06 16:35:02,92.9,39.6,17,101,87,63.27
2025-12-06 16:35:03,96.0,39.6,19,100,87,63.27
2025-12-06 16:35:03,93.8,39.6,19,100,87,63.27
