timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-01 12:07:28,16,2,59.1,14,3,24.9
2025-12-01 12:07:29,13,9,59.1,10,3,23.06
2025-12-01 12:07:29,4,3,59.2,11,3,23.06
2025-12-01 12:07:30,14,3,59.2,12,3,23.06
2025-12-01 12:07:30,10,4,59.2,11,3,23.06
2025-12-01 12:07:30,6,1,59.3,10,3,23.06
2025-12-01 12:07:31,17,6,59.5,16,3,23.06
2025-12-01 12:07:31,64,3,59.5,19,3,23.06
2025-12-01 12:07:32,25,0,59.4,13,3,23.06
2025-12-01 12:07:32,9,0,59.4,11,3,23.06
2025-12-01 12:07:32,31,4,59.4,12,3,23.06
2025-12-01 12:07:33,5,7,59.4,13,3,23.06
2025-12-01 12:07:33,2,9,59.5,10,3,23.06
2025-12-01 12:07:33,36,1,59.5,10,3,23.06
2025-12-01 12:07:34,2,9,59.5,14,3,22.34
2025-12-01 12:07:34,1,4,59.5,14,3,22.34
2025-12-01 12:07:35,4,3,59.5,13,3,22.34
2025-12-01 12:07:35,4,3,59.5,13,3,22.34
2025-12-01 12:07:35,2,9,59.5,13,3,22.34
2025-12-01 12:07:36,4,3,59.5,11,3,22.34
2025-12-01 12:07:36,6,9,59.4,10,3,22.34
2025-12-01 12:07:36,1,5,59.5,14,3,22.34
2025-12-01 12:07:37,7,2,59.5,12,3,22.34
2025-12-01 12:07:37,4,5,59.5,13,3,22.34
2025-12-01 12:07:38,1,5,59.4,12,3,22.34
2025-12-01 12:07:38,2,9,59.4,12,3,22.34
2025-12-01 12:07:38,1,4,59.5,14,3,22.34
2025-12-01 12:07:39,5,8,59.5,12,3,22.34
2025-12-01 12:07:39,3,0,59.6,14,3,23.19
2025-12-01 12:07:39,4,2,59.6,14,3,23.19
2025-12-01 12:07:40,2,9,59.6,13,3,23.19
2025-12-01 12:07:40,4,4,59.5,13,3,23.19
2025-12-01 12:07:41,4,3,59.5,10,3,23.19
2025-12-01 12:07:41,8,8,59.5,12,3,23.19
2025-12-01 12:07:41,1,5,59.5,14,3,23.19
2025-12-01 12:07:42,0,0,59.4,14,3,23.19
2025-12-01 12:07:42,2,9,59.5,10,3,23.19
2025-12-01 12:07:42,2,9,59.5,14,3,23.19
2025-12-01 12:07:43,8,6,59.5,10,3,23.19
2025-12-01 12:07:43,4,3,59.6,10,3,23.19
2025-12-01 12:07:44,1,4,59.6,10,3,23.19
2025-12-01 12:07:44,1,5,59.6,10,3,25.82
2025-12-01 12:07:44,2,9,59.5,12,3,25.82
2025-12-01 12:07:45,5,7,59.5,14,3,25.82
2025-12-01 12:07:45,1,4,59.5,11,3,25.82
2025-12-01 12:07:45,5,6,59.5,11,3,25.82
2025-12-01 12:07:46,1,4,59.5,14,3,25.82
2025-12-01 12:07:46,1,4,59.6,10,3,25.82
2025-12-01 12:07:47,15,7,59.5,13,3,25.82
2025-12-01 12:07:47,1,4,59.5,14,3,25.82
2025-12-01 12:07:47,2,9,59.5,14,3,25.82
2025-12-01 12:07:48,2,9,59.5,13,3,25.82
2025-12-01 12:07:48,1,4,59.6,12,3,25.82
2025-12-01 12:07:48,1,5,59.6,13,3,25.82
2025-12-01 12:07:49,11,8,59.6,10,3,28.48
2025-12-01 12:07:49,1,4,59.6,14,3,28.48
2025-12-01 12:07:50,68,6,59.6,11,3,28.48
2025-12-01 12:07:50,1,4,59.5,14,3,28.48
2025-12-01 12:07:50,77,9,59.5,10,3,28.48
2025-12-01 12:07:51,6,0,59.6,10,3,28.48
2025-12-01 12:07:51,8,6,59.5,10,3,28.48
2025-12-01 12:07:51,28,6,59.5,12,3,28.48
2025-12-01 12:07:52,11,9,59.5,11,3,28.48
2025-12-01 12:07:52,1,5,59.5,13,3,28.48
2025-12-01 12:07:53,1,4,59.5,14,3,28.48
2025-12-01 12:07:53,8,6,59.6,13,3,28.48
2025-12-01 12:07:53,6,0,59.5,14,3,28.48
2025-12-01 12:07:54,5,9,59.5,13,3,28.48
2025-12-01 12:07:54,2,9,59.5,10,3,31.4
2025-12-01 12:07:54,11,6,59.5,10,3,31.4
2025-12-01 12:07:55,13,0,59.6,12,3,31.4
2025-12-01 12:07:55,8,7,59.5,13,3,31.4
2025-12-01 12:07:56,0,0,59.5,10,3,31.4
2025-12-01 12:07:56,12,7,59.5,12,3,31.4
2025-12-01 12:07:56,17,8,59.5,13,3,31.4
2025-12-01 12:07:57,19,1,59.5,11,3,31.4
2025-12-01 12:07:57,1,4,59.5,14,3,31.4
2025-12-01 12:07:57,10,3,59.5,12,3,31.4
2025-12-01 12:07:58,12,7,59.5,12,3,31.4
2025-12-01 12:07:58,2,9,59.5,13,3,31.4
2025-12-01 12:07:59,2,9,59.5,10,3,31.4
2025-12-01 12:07:59,20,3,59.5,13,3,34.09
2025-12-01 12:07:59,10,0,59.6,12,3,34.09
2025-12-01 12:08:00,5,9,59.6,10,3,34.09
2025-12-01 12:08:00,4,2,59.6,13,3,34.09
2025-12-01 12:08:00,0,0,59.6,14,3,34.09
2025-12-01 12:08:01,2,9,59.5,13,3,34.09
2025-12-01 12:08:01,1,5,59.5,13,3,34.09
2025-12-01 12:08:02,2,9,59.6,17,3,34.09
2025-12-01 12:08:02,20,0,59.6,10,3,34.09
2025-12-01 12:08:02,1,5,59.5,14,3,34.09
2025-12-01 12:08:03,87,7,59.4,12,3,34.09
2025-12-01 12:08:03,1,4,59.3,10,3,34.09
2025-12-01 12:08:04,4,1,59.3,12,3,34.09
