timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-12-01 11:11:14,29,0,52.8,14,3,0,26.45
2025-12-01 11:11:14,5,6,52.9,14,3,0,26.45
2025-12-01 11:11:14,33,8,52.9,10,3,0,26.45
2025-12-01 11:11:15,34,3,53.0,11,3,0,26.45
2025-12-01 11:11:15,31,5,53.1,11,3,0,26.45
2025-12-01 11:11:16,1,4,53.1,13,3,0,26.45
2025-12-01 11:11:16,1,5,53.1,14,3,0,26.45
2025-12-01 11:11:16,1,4,53.1,14,3,0,29.46
2025-12-01 11:11:17,2,9,53.1,10,3,0,29.46
2025-12-01 11:11:17,1,5,53.2,12,3,0,29.46
2025-12-01 11:11:17,11,4,53.2,14,3,0,29.46
2025-12-01 11:11:18,2,9,53.2,13,3,0,29.46
2025-12-01 11:11:18,1,4,53.2,11,3,0,29.46
2025-12-01 11:11:18,1,4,53.2,14,3,0,29.46
2025-12-01 11:11:19,2,9,53.2,14,3,0,29.46
2025-12-01 11:11:19,1,4,53.2,12,3,0,29.46
2025-12-01 11:11:20,2,9,53.2,14,3,0,29.46
2025-12-01 11:11:20,19,2,53.0,11,3,0,29.46
2025-12-01 11:11:20,1,4,53.0,12,3,0,29.46
2025-12-01 11:11:21,2,9,53.1,14,3,0,29.46
2025-12-01 11:11:21,2,9,53.1,14,3,0,32.46
2025-12-01 11:11:21,1,4,53.1,12,3,0,32.46
2025-12-01 11:11:22,5,9,53.1,11,3,0,32.46
2025-12-01 11:11:22,1,5,53.2,14,3,0,32.46
2025-12-01 11:11:23,1,4,53.1,14,3,0,32.46
2025-12-01 11:11:23,12,9,53.0,10,3,0,32.46
2025-12-01 11:11:23,3,0,53.0,14,3,0,32.46
2025-12-01 11:11:24,5,7,52.9,16,3,0,32.46
2025-12-01 11:11:24,10,1,52.8,13,3,0,32.46
2025-12-01 11:11:24,8,7,52.8,11,3,0,32.46
2025-12-01 11:11:25,8,8,52.8,17,3,0,32.46
2025-12-01 11:11:25,1,5,52.8,13,3,0,32.46
2025-12-01 11:11:26,6,9,52.8,13,3,0,32.46
2025-12-01 11:11:26,1,5,52.6,14,3,0,32.46
