timestamp,cpu_percent,mem_percent,response_ms,apache_procs,connections,load_avg
2025-10-31 01:31:20,16,2,66,4,2342,11,0,1.16
2025-10-31 01:31:21,17,1,66,4,467,11,0,1.16
2025-10-31 01:31:22,2,9,66,4,297,11,0,1.16
2025-10-31 01:31:23,5,7,66,3,303,11,0,1.16
2025-10-31 01:31:23,16,7,66,3,310,11,0,1.07
2025-10-31 01:31:24,5,6,66,3,364,11,0,1.07
2025-10-31 01:31:25,17,1,66,2,321,11,0,1.07
2025-10-31 01:31:26,5,9,66,1,313,11,0,1.07
2025-10-31 01:31:26,2,9,66,4,295,11,0,1.07
2025-10-31 01:31:27,11,8,66,5,309,11,0,1.07
2025-10-31 01:31:28,2,9,66,4,296,11,0,1.07
2025-10-31 01:31:28,2,9,66,2,303,11,0,0.98
2025-10-31 01:31:29,78,9,66,4,351,11,0,0.98
2025-10-31 01:31:30,40,0,66,4,476,11,98,0.98
2025-10-31 01:31:32,29,3,66,3,699,12,99,0.98
2025-10-31 01:31:33,34,1,66,6,769,18,101,2.19
2025-10-31 01:31:35,52,3,66,5,830,26,99,2.19
2025-10-31 01:31:36,55,8,67,5,668,42,99,2.19
2025-10-31 01:31:37,25,6,67,4,365,42,0,2.19
2025-10-31 01:31:38,2,7,67,1,301,42,0,2.17
2025-10-31 01:31:39,2,8,67,0,297,41,0,2.17
2025-10-31 01:31:39,2,9,66,8,299,40,0,2.17
2025-10-31 01:31:40,2,9,66,9,295,40,0,2.17
2025-10-31 01:31:41,2,8,66,8,294,39,0,2.17
2025-10-31 01:31:42,2,9,66,9,295,38,0,2.17
2025-10-31 01:31:42,5,6,66,7,302,37,0,2.17
2025-10-31 01:31:43,2,8,66,4,306,37,0,2.24
2025-10-31 01:31:44,2,8,66,3,297,36,0,2.24
2025-10-31 01:31:44,2,8,66,2,299,35,0,2.24
2025-10-31 01:31:45,2,9,66,3,311,35,0,2.24
2025-10-31 01:31:46,2,8,66,2,294,34,0,2.24
2025-10-31 01:31:46,2,8,66,3,301,33,0,2.24
2025-10-31 01:31:47,2,9,66,3,313,32,0,2.24
2025-10-31 01:31:48,2,8,66,2,302,32,0,2.14
2025-10-31 01:31:49,2,9,66,1,295,31,0,2.14
2025-10-31 01:31:49,2,8,66,4,322,30,0,2.14
2025-10-31 01:31:50,2,9,66,2,300,30,0,2.14
2025-10-31 01:31:51,2,8,66,3,303,29,0,2.14
2025-10-31 01:31:52,8,3,66,4,307,28,0,2.14
2025-10-31 01:31:52,2,9,66,2,294,27,0,2.14
2025-10-31 01:31:53,8,8,66,3,299,27,0,2.14
2025-10-31 01:31:54,2,8,66,6,293,26,0,2.05
2025-10-31 01:31:54,0,0,66,4,309,25,0,2.05
2025-10-31 01:31:55,8,6,66,2,306,25,0,2.05
2025-10-31 01:31:56,2,9,66,1,656,24,205,2.05
2025-10-31 01:31:58,40,0,66,2,679,26,202,2.05
2025-10-31 01:31:59,30,6,66,3,711,30,201,4.05
2025-10-31 01:32:01,31,9,66,4,899,41,201,4.05
2025-10-31 01:32:02,23,9,66,7,729,56,199,4.05
2025-10-31 01:32:04,25,5,67,2,802,86,197,9.09
2025-10-31 01:32:05,31,9,67,2,629,95,198,9.09
2025-10-31 01:32:07,32,3,67,6,626,118,194,9.09
2025-10-31 01:32:08,28,6,68,5,663,141,0,19.17
2025-10-31 01:32:09,2,7,68,5,291,150,0,19.17
2025-10-31 01:32:10,5,6,68,4,298,150,0,19.17
2025-10-31 01:32:11,2,7,68,4,303,149,0,19.17
2025-10-31 01:32:11,2,7,68,1,307,149,0,19.17
2025-10-31 01:32:12,2,6,68,1,297,148,0,19.17
2025-10-31 01:32:13,10,5,68,2,295,147,0,19.17
